,angDist,col1,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag,ms_source_id.1,ms_ra,ms_dec,ms_source_id.2,ms_ra.1,ms_dec.1,_RAJ2000,_DEJ2000,ObsID,Target,PlanId,RAJ2000,DEJ2000,snru,snrg,snrr,snri,snrz,z.1,magType,mag1,mag2,mag3,mag4,mag5,mag6,mag7,Teff.1,logg,[Fe/H],RV
672,0.465579,5288,3833006832755418624,2016.0,148.93590103602654,0.2069140523672104,-0.8753632942990746,0.1678598225116729,2.234077686622165,0.2334802448749542,9.568593978881836,22.443500518798828,-21.956349817258303,0.2513700723648071,4.650745424714026,0.1883144974708557,31.0,1.0482395887374878,False,183.0,709.0913689375352,1.6513625383377075,429.3977661132813,18.56061172485352,19.0,559.281783570267,13.40598964691162,41.71879959106445,18.469465255737305,16.0,284.3763327710624,22.55487632751465,12.608197212219238,18.613161087036133,0.0,1.0,0.0,1.0,0.0,1.189773440361023,-0.1436958312988281,-0.0911464691162109,-0.0525493621826171,239.1775083259126,39.34488073292587,151.38394505046784,-12.664650350276652,0.0024574750929057,4102.338413471503,520.1183540243139,0.0001766936294015,0.1099999994039535,0.1099999994039535,0.1199999973177909,0.0,1.2376487201433843e+18,18.37096,18.387,18.79091,19.05866,19.894,0.01373275,0.007515548,0.01125951,0.0172629,0.09382346,35253360398864.0,268866064.0,268866064.0,4503599896232464.0,268861968.0,275146768400.0,0.11081533,3.8330068327554186e+18,1.2376487201433843e+18,1.069414893597e+17,18.3752994537354,18.7056007385254,19.0196990966797,19.2653007507324,19.3031005859375,0.0052729998715221,0.0252250004559755,0.0269549991935492,0.0116280000656843,0.0935489982366562,115000.0,16892216.0,16892216.0,115000.0,16892216.0,436527104.0,52.0,0.015306533,3.8330068327554186e+18,1.069414893597e+17,90300671,18.3331,18.4708,18.3983,0.0,0.0,0.0,0.0119,0.0211,0.0139,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.3681575,3.8330068327554186e+18,90300671,2.1323980643216576,0.0898493216274899,148.93590103602654,-0.8753632942990746,0.10048,0.09556,0.10532,20663.64,7.684426,20321.67392274885,1092.507987449695,1178.2030513856516,7.555611033782311,0.0763123422619624,0.0790801471991446,0.415384857163054,0.0307844952075011,0.0344776223527367,0.0272736512857176,0.0032661440207762,0.0029728754502707,1.6276733268938557,0,0.2674586899000966,-0.4559960281229005,0.2995449379038815,,,,,,999.0,11,0.0,0.0,H,3833006837050392960,1.2409115,14.2204685,3833006837050392960,148.9377989973308,-0.8769246299390459,3833006837050392960,148.9377989973308,-0.8769246299390459,148.937928,-0.876934,141204138,J095545.10-005236.9,HD095639S002741M01,148.937928,-0.876934,1.79,36.46,86.76,130.1,108.74,-4.84002e-05,gribvjh,14.97,14.18,13.88,15.48,14.54,12.67,12.11,4807.61,4.63,-0.384,-14.51
673,0.466554,5288,3833006832755418624,2016.0,148.93590103602654,0.2069140523672104,-0.8753632942990746,0.1678598225116729,2.234077686622165,0.2334802448749542,9.568593978881836,22.443500518798828,-21.956349817258303,0.2513700723648071,4.650745424714026,0.1883144974708557,31.0,1.0482395887374878,False,183.0,709.0913689375352,1.6513625383377075,429.3977661132813,18.56061172485352,19.0,559.281783570267,13.40598964691162,41.71879959106445,18.469465255737305,16.0,284.3763327710624,22.55487632751465,12.608197212219238,18.613161087036133,0.0,1.0,0.0,1.0,0.0,1.189773440361023,-0.1436958312988281,-0.0911464691162109,-0.0525493621826171,239.1775083259126,39.34488073292587,151.38394505046784,-12.664650350276652,0.0024574750929057,4102.338413471503,520.1183540243139,0.0001766936294015,0.1099999994039535,0.1099999994039535,0.1199999973177909,0.0,1.2376487201433843e+18,18.37096,18.387,18.79091,19.05866,19.894,0.01373275,0.007515548,0.01125951,0.0172629,0.09382346,35253360398864.0,268866064.0,268866064.0,4503599896232464.0,268861968.0,275146768400.0,0.11081533,3.8330068327554186e+18,1.2376487201433843e+18,1.069414893597e+17,18.3752994537354,18.7056007385254,19.0196990966797,19.2653007507324,19.3031005859375,0.0052729998715221,0.0252250004559755,0.0269549991935492,0.0116280000656843,0.0935489982366562,115000.0,16892216.0,16892216.0,115000.0,16892216.0,436527104.0,52.0,0.015306533,3.8330068327554186e+18,1.069414893597e+17,90300671,18.3331,18.4708,18.3983,0.0,0.0,0.0,0.0119,0.0211,0.0139,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.3681575,3.8330068327554186e+18,90300671,2.1323980643216576,0.0898493216274899,148.93590103602654,-0.8753632942990746,0.10048,0.09556,0.10532,20663.64,7.684426,20321.67392274885,1092.507987449695,1178.2030513856516,7.555611033782311,0.0763123422619624,0.0790801471991446,0.415384857163054,0.0307844952075011,0.0344776223527367,0.0272736512857176,0.0032661440207762,0.0029728754502707,1.6276733268938557,0,0.2674586899000966,-0.4559960281229005,0.2995449379038815,,,,,,999.0,11,0.0,0.0,H,3833006837050392960,1.2409115,14.2204685,3833006837050392960,148.9377989973308,-0.8769246299390459,3833006837050392960,148.9377989973308,-0.8769246299390459,148.9379283,-0.8769336,290604138,J095545.10-005236.9,HD095639S002741B01,148.9379283,-0.8769336,2.36,29.4,73.83,127.04,106.67,-1.52772e-05,gri,14.97,14.18,13.88,,,,,4771.27,4.633,-0.42,-4.58
674,0.531149,5288,3833006832755418624,2016.0,148.93590103602654,0.2069140523672104,-0.8753632942990746,0.1678598225116729,2.234077686622165,0.2334802448749542,9.568593978881836,22.443500518798828,-21.956349817258303,0.2513700723648071,4.650745424714026,0.1883144974708557,31.0,1.0482395887374878,False,183.0,709.0913689375352,1.6513625383377075,429.3977661132813,18.56061172485352,19.0,559.281783570267,13.40598964691162,41.71879959106445,18.469465255737305,16.0,284.3763327710624,22.55487632751465,12.608197212219238,18.613161087036133,0.0,1.0,0.0,1.0,0.0,1.189773440361023,-0.1436958312988281,-0.0911464691162109,-0.0525493621826171,239.1775083259126,39.34488073292587,151.38394505046784,-12.664650350276652,0.0024574750929057,4102.338413471503,520.1183540243139,0.0001766936294015,0.1099999994039535,0.1099999994039535,0.1199999973177909,0.0,1.2376487201433843e+18,18.37096,18.387,18.79091,19.05866,19.894,0.01373275,0.007515548,0.01125951,0.0172629,0.09382346,35253360398864.0,268866064.0,268866064.0,4503599896232464.0,268861968.0,275146768400.0,0.11081533,3.8330068327554186e+18,1.2376487201433843e+18,1.069414893597e+17,18.3752994537354,18.7056007385254,19.0196990966797,19.2653007507324,19.3031005859375,0.0052729998715221,0.0252250004559755,0.0269549991935492,0.0116280000656843,0.0935489982366562,115000.0,16892216.0,16892216.0,115000.0,16892216.0,436527104.0,52.0,0.015306533,3.8330068327554186e+18,1.069414893597e+17,90300671,18.3331,18.4708,18.3983,0.0,0.0,0.0,0.0119,0.0211,0.0139,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.3681575,3.8330068327554186e+18,90300671,2.1323980643216576,0.0898493216274899,148.93590103602654,-0.8753632942990746,0.10048,0.09556,0.10532,20663.64,7.684426,20321.67392274885,1092.507987449695,1178.2030513856516,7.555611033782311,0.0763123422619624,0.0790801471991446,0.415384857163054,0.0307844952075011,0.0344776223527367,0.0272736512857176,0.0032661440207762,0.0029728754502707,1.6276733268938557,0,0.2674586899000966,-0.4559960281229005,0.2995449379038815,,,,,,999.0,11,0.0,0.0,H,3833006837050392960,1.2409115,14.2204685,3833006837050392960,148.9377989973308,-0.8769246299390459,3833006837050392960,148.9377989973308,-0.8769246299390459,148.937945,-0.876946,41906063,J095545.10-005237.0,F5597403,148.937945,-0.876946,1.11,41.81,43.97,66.83,53.64,-6.09088e-05,ugriz,16.99,15.0,14.18,13.84,13.7,,,4805.2,4.698,-0.392,-18.26
675,0.090944,5289,383396302991862656,2016.0,4.277432968355965,0.1586271375417709,40.74537435377068,0.1062646061182022,3.5967779712389456,0.2195880860090255,16.37965965270996,5.387609004974365,3.58074960159418,0.1733202040195465,-4.025488971067165,0.1280745416879654,31.0,1.0470198392868042,False,571.0,461.3168629277954,0.8233295679092407,560.3064575195312,19.027368545532227,63.0,341.4881563606881,7.684286594390869,44.43980026245117,19.005102157592773,61.0,185.7334908271431,5.876211643218994,31.60769271850586,19.07567024230957,0.0,1.0,0.0,1.0,0.0,1.142862319946289,-0.0705680847167968,-0.0222663879394531,-0.0483016967773437,115.9448494270528,-21.660188044635824,22.404910018298544,35.19505394664754,0.0024286949355293,2832.1358955496057,949.5183904862477,0.0014290852257876,0.1500000059604644,0.1400000005960464,0.1599999964237213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689004277457507e+17,18.9263000488281,19.1103000640869,19.2978000640869,19.5526008605957,19.8754005432129,0.0046839998103678,0.0212609991431236,0.0252749994397163,0.0174940004944801,0.126638993620873,115000.0,115000.0,16892216.0,115000.0,115000.0,436527104.0,52.0,0.037198827,3.8339630299186266e+17,1.5689004277457507e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.052632483823587,0.0127004669292437,4.277432968355965,40.74537435377068,0.11894,0.11183,0.12496,15041.38,8.239359,13315.667979742968,604.0893554686063,748.8434707931901,7.862684833173709,0.0586528200535969,0.0689415064614156,0.5324363690923395,0.0318385532783024,0.0390523576371051,0.2368626398946919,0.0151620558450376,0.0145909937497449,2.107431568153787,0,0.27661644898612,0.560958897413897,0.339290683206821,56.08056978164775,72.57056686302958,401.7102923714922,56.0805718312697,72.80742950292428,401.71029263648063,11,DA,GaiaXP,H,383396307288572800,1.0501041,13.230688,383396307288572800,4.278731975571681,40.74759472278544,383396307288572800,4.278731975571681,40.74759472278544,4.278714,40.747616,178113225,J001706.89+404451.4,VB002N40V1,4.278714,40.747616,7.7,74.65,117.86,86.42,72.32,-4.47309e-05,brijhk,14.71,13.28,12.93,12.44,11.93,11.54,11.45,5377.08,4.727,0.12,-13.41
678,0.534538,5296,3837324546198540672,2016.0,141.5758739731329,0.4417555034160614,-3.3126891552895668,0.4336392283439636,3.0233081700095883,0.5656304359436035,5.3450236320495605,32.21757888793945,-28.834018832560744,0.545489490032196,-14.372608032677029,0.4162804186344147,31.0,0.9055352807044984,False,347.0,189.118909674649,0.7495546340942383,252.3083648681641,19.995529174804688,37.0,133.8761536242154,7.047881126403809,18.9952335357666,20.02178382873535,36.0,87.31584147772915,6.898193359375,12.657784461975098,19.89516258239746,0.0,0.0,0.0,1.0,0.0,1.1695921421051023,0.1266212463378906,0.026254653930664,0.1003665924072265,236.27446755255747,31.96343847851355,145.06849307104062,-17.446383768242057,0.0064873424682724,9552.588398417563,607.6535727248564,0.0103966863736183,0.0799999982118606,0.050000000745058,0.0900000035762786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040214157592452e+17,19.9608993530273,20.06369972229,20.2196998596191,20.4158000946045,20.2136993408203,0.0171649996191263,0.0190270002931356,0.0164490006864071,0.0529169999063015,0.0998620018362999,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.028204713,3.837324546198541e+18,1.040214157592452e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4211475489463177,0.0203232599675162,141.5758739731329,-3.3126891552895668,0.06182,0.0561,0.06799,10655.69,8.224646,10393.230207949262,410.4609015720507,457.5631635548325,7.853523811300447,0.0855271523487788,0.0830121782366291,0.5188419499947918,0.0454182136061771,0.046870439803362,0.4747315005224817,0.0081579552039138,0.0077134058912834,2.455626198064244,0,0.394597859306491,0.4428492614664804,0.4072149418189573,106.0799940777733,126.16078010236284,,106.0799943914622,126.63551160288532,999.0,11,0.0,0.0,H,3837324546198210560,0.89560795,12.444014,3837324546198210560,141.56988914515597,-3.315216434208679,3837324546198210560,141.56988914515597,-3.315216434208679,141.570025,-3.315156,267901083,J092616.80-031854.5,HD092603S011405V01,141.570025,-3.315156,26.18,147.5,272.38,319.78,252.56,0.0002035742,gri,12.93,12.43,12.22,,,,,5623.14,4.205,-0.096,61.03
679,0.690373,5298,383748460246940032,2016.0,3.052022857688096,0.0588286258280277,41.90314077941768,0.0428790599107742,5.783644319380388,0.0789571031928062,73.25045776367188,42.23804473876953,6.86743562149157,0.0661221742630004,41.67602237928256,0.0544173382222652,31.0,0.9969114661216736,False,462.0,2402.0280681080176,2.109248161315918,1138.8077392578125,17.23592185974121,49.0,1814.8107384701784,9.88332462310791,183.62350463867188,17.191463470458984,51.0,888.5912493071669,6.405908107757568,138.71432495117188,17.376140594482422,0.0,0.0,0.0,0.0,0.0,1.1254664659500122,-0.1846771240234375,-0.0444583892822265,-0.1402187347412109,115.1594098310088,-20.37579078683805,22.11535347206561,36.65526870754485,0.1175835380443185,73671.15094531681,958.4310672993936,0.0149632343958344,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582800305200343e+17,17.1042003631592,17.3988990783691,17.6804008483887,17.9237995147705,18.076099395752,0.0046959999017417,0.0042550000362098,0.0044339997693896,0.0071060000918805,0.0077030002139508,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.015539725,3.8374846024694e+17,1.582800305200343e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.704815183924306,0.0158277085216672,3.052022857688096,41.90314077941768,0.06837,0.06712,0.06966,17369.15,7.95708,17042.1698425349,550.98331887928,609.9390289262228,7.929234282572487,0.0391106116310995,0.0412286101449268,0.577512154971088,0.0223078109946988,0.0243065132863933,0.1121909306231722,0.0057692489168795,0.0056218348780777,0.5117694068158156,0,0.1938124326211884,0.9525817113039792,0.2619677408939387,7.745996054819082,13.559308374776036,16.043271879480283,7.745998203298646,13.671499305399209,16.043272864473455,11,DA,GaiaXP,H,383750006435150848,0.9591446,11.759737,383750006435150848,3.1473269087928637,41.99695910714598,383750006435150848,3.1473269087928637,41.99695910714598,3.147293,41.996769,178112137,J001235.35+415948.3,VB002N40V1,3.147293,41.996769,26.02,140.01,203.12,179.42,143.28,-8.76606e-05,brijhk,11.88,11.89,,12.11,10.56,10.13,10.03,5357.56,4.582,-0.211,-26.28
680,0.875385,5299,3837609942479568512,2016.0,140.72547682850575,0.1191029474139213,-2.6376611606057336,0.1050647422671318,10.335058524698354,0.1468871384859085,70.36054229736328,56.30158233642578,49.41321803365048,0.1451303660869598,-26.98522130053572,0.1072499305009841,31.0,1.0227453708648682,False,360.0,1075.6551401633872,1.3509864807128906,796.1997680664062,18.108184814453125,32.0,685.1129114324674,9.314555168151855,73.55294036865234,18.249135971069336,31.0,586.8111879718219,9.458029747009276,62.043701171875,17.826648712158203,0.0,0.0,0.0,0.0,0.0,1.182464599609375,0.4224872589111328,0.1409511566162109,0.2815361022949219,235.0524182150155,31.649844352552183,143.99795480885084,-17.083361297994404,0.00606349766882,2114.9263586087027,598.1042761393427,4.621680153968164e-05,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0483140725380531e+17,18.2924995422363,18.1674003601074,18.1233005523682,18.2250003814697,18.2420997619629,0.008984999731183,0.0103609999641776,0.0033849999308586,0.0090290000662207,0.008980999700725,115000.0,16892216.0,16892216.0,115000.0,115000.0,444915712.0,53.0,0.08930184,3.837609942479569e+18,1.0483140725380531e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.31121887545918,0.0140893787481871,140.72547682850575,-2.6376611606057336,0.02422,0.02398,0.02446,7603.622,8.030393,6987.996839161258,103.9320272759578,94.65169938336476,7.738057449076159,0.0393592304763696,0.038,0.4306361546593856,0.0209178493355925,0.0194191104740479,1.167837204952269,0.0146930982892272,0.0159004208147888,2.280561087116518,0,0.181736310474305,-0.3234912714214963,0.1687151214078885,,,,,,999.0,11,DC:,GaiaXP,mixed,3837609903824855936,1.6619949,12.444384,3837609903824855936,140.72092682078826,-2.641674556231785,3837609903824855936,140.72092682078826,-2.641674556231785,140.7207111,-2.6415619,648905219,J092252.97-023829.6,HD092603S011405V02,140.7207111,-2.6415619,3.04,78.46,169.95,224.57,180.42,-5.18025e-05,gri,13.71,12.45,11.91,,,,,4014.85,4.595,-0.183,-15.53
681,0.875385,5299,3837609942479568512,2016.0,140.72547682850575,0.1191029474139213,-2.6376611606057336,0.1050647422671318,10.335058524698354,0.1468871384859085,70.36054229736328,56.30158233642578,49.41321803365048,0.1451303660869598,-26.98522130053572,0.1072499305009841,31.0,1.0227453708648682,False,360.0,1075.6551401633872,1.3509864807128906,796.1997680664062,18.108184814453125,32.0,685.1129114324674,9.314555168151855,73.55294036865234,18.249135971069336,31.0,586.8111879718219,9.458029747009276,62.043701171875,17.826648712158203,0.0,0.0,0.0,0.0,0.0,1.182464599609375,0.4224872589111328,0.1409511566162109,0.2815361022949219,235.0524182150155,31.649844352552183,143.99795480885084,-17.083361297994404,0.00606349766882,2114.9263586087027,598.1042761393427,4.621680153968164e-05,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0483140725380531e+17,18.2924995422363,18.1674003601074,18.1233005523682,18.2250003814697,18.2420997619629,0.008984999731183,0.0103609999641776,0.0033849999308586,0.0090290000662207,0.008980999700725,115000.0,16892216.0,16892216.0,115000.0,115000.0,444915712.0,53.0,0.08930184,3.837609942479569e+18,1.0483140725380531e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.31121887545918,0.0140893787481871,140.72547682850575,-2.6376611606057336,0.02422,0.02398,0.02446,7603.622,8.030393,6987.996839161258,103.9320272759578,94.65169938336476,7.738057449076159,0.0393592304763696,0.038,0.4306361546593856,0.0209178493355925,0.0194191104740479,1.167837204952269,0.0146930982892272,0.0159004208147888,2.280561087116518,0,0.181736310474305,-0.3234912714214963,0.1687151214078885,,,,,,999.0,11,DC:,GaiaXP,mixed,3837609903824855936,1.6619949,12.444384,3837609903824855936,140.72092682078826,-2.641674556231785,3837609903824855936,140.72092682078826,-2.641674556231785,140.7207111,-2.6415619,267905220,J092252.97-023829.6,HD092603S011405V01,140.7207111,-2.6415619,5.19,103.79,241.8,310.14,243.36,-3.79262e-05,gri,13.71,12.45,11.91,,,,,3979.18,4.526,-0.2,-11.37
682,0.487488,5300,3839256319408293248,2016.0,140.21464628050293,0.4327301383018493,-0.6733947848209778,0.4082958996295929,4.295004062976592,0.4758419394493103,9.026114463806152,28.91489028930664,0.61406125192759,0.5473040342330933,-28.9083689584171,0.4308479428291321,31.0,1.0256260633468628,False,393.0,187.13304773640564,0.6680499315261841,280.11834716796875,20.00699043273925,42.0,114.7198908080424,6.763674259185791,16.961179733276367,20.18944549560547,44.0,92.40709568435354,5.412631988525391,17.07248878479004,19.83363151550293,0.0,1.0,0.0,0.0,0.0,1.1068434715270996,0.355813980102539,0.1824550628662109,0.1733589172363281,232.79268058503047,32.3172987859465,142.84021702765963,-15.385254904557,0.00595540438735,4830.26902206834,607.3352628386726,0.0172799772313129,0.0299999993294477,0.0299999993294477,0.0399999991059303,0.0,1.2376507951436923e+18,20.63177,20.24286,20.34584,20.50662,20.50697,0.0598935,0.01908298,0.02825527,0.040539,0.1402565,35253360136208.0,275146473488.0,268570640.0,4503874773843984.0,275146342416.0,275146342416.0,0.018029984,3.839256319408293e+18,1.2376507951436923e+18,1.071914021465924e+17,20.0324001312256,20.0301990509033,20.0963001251221,20.1466999053955,19.8285007476807,0.0365209989249706,0.0158639997243881,0.0227620005607605,0.055757999420166,0.144218996167183,115256.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.05716994,3.839256319408293e+18,1.071914021465924e+17,89607422,0.0,0.0,0.0,20.0359,0.0,0.0,0.0,0.0,0.0,0.0376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15176836,3.839256319408293e+18,89607422,4.398015196704153,0.0219556547470254,140.21464628050293,-0.6733947848209778,0.04894,0.04518,0.05311,8418.859,8.253311,7979.497085343605,194.97961014755947,221.124369410948,8.171990379812229,0.0606739086889724,0.0643113457788047,0.7011962379580915,0.0392146315346793,0.0420104436564056,1.4555902779777117,0.047634434893693,0.0517910672976724,4.983947541777224,1,0.3699493953678683,2.9359266948466742,0.2648274522715628,0.110238163220499,0.4888638399671223,0.2314947851673097,0.1200895166859741,1.9444541179448336,0.2372175166624314,0,0.0,0.0,H,3839256319408219008,0.9023962,11.701999,3839256319408219008,140.21905013370576,-0.6774042253259692,3839256319408219008,140.21905013370576,-0.6774042253259692,140.219043,-0.677269,267903118,J092052.57-004038.1,HD092603S011405V01,140.219043,-0.677269,45.75,255.05,304.93,386.27,317.34,-0.0001265542,gri,12.17,11.65,11.43,,,,,5619.03,4.467,0.348,-37.94
683,0.487488,5300,3839256319408293248,2016.0,140.21464628050293,0.4327301383018493,-0.6733947848209778,0.4082958996295929,4.295004062976592,0.4758419394493103,9.026114463806152,28.91489028930664,0.61406125192759,0.5473040342330933,-28.9083689584171,0.4308479428291321,31.0,1.0256260633468628,False,393.0,187.13304773640564,0.6680499315261841,280.11834716796875,20.00699043273925,42.0,114.7198908080424,6.763674259185791,16.961179733276367,20.18944549560547,44.0,92.40709568435354,5.412631988525391,17.07248878479004,19.83363151550293,0.0,1.0,0.0,0.0,0.0,1.1068434715270996,0.355813980102539,0.1824550628662109,0.1733589172363281,232.79268058503047,32.3172987859465,142.84021702765963,-15.385254904557,0.00595540438735,4830.26902206834,607.3352628386726,0.0172799772313129,0.0299999993294477,0.0299999993294477,0.0399999991059303,0.0,1.2376507951436923e+18,20.63177,20.24286,20.34584,20.50662,20.50697,0.0598935,0.01908298,0.02825527,0.040539,0.1402565,35253360136208.0,275146473488.0,268570640.0,4503874773843984.0,275146342416.0,275146342416.0,0.018029984,3.839256319408293e+18,1.2376507951436923e+18,1.071914021465924e+17,20.0324001312256,20.0301990509033,20.0963001251221,20.1466999053955,19.8285007476807,0.0365209989249706,0.0158639997243881,0.0227620005607605,0.055757999420166,0.144218996167183,115256.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.05716994,3.839256319408293e+18,1.071914021465924e+17,89607422,0.0,0.0,0.0,20.0359,0.0,0.0,0.0,0.0,0.0,0.0376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15176836,3.839256319408293e+18,89607422,4.398015196704153,0.0219556547470254,140.21464628050293,-0.6733947848209778,0.04894,0.04518,0.05311,8418.859,8.253311,7979.497085343605,194.97961014755947,221.124369410948,8.171990379812229,0.0606739086889724,0.0643113457788047,0.7011962379580915,0.0392146315346793,0.0420104436564056,1.4555902779777117,0.047634434893693,0.0517910672976724,4.983947541777224,1,0.3699493953678683,2.9359266948466742,0.2648274522715628,0.110238163220499,0.4888638399671223,0.2314947851673097,0.1200895166859741,1.9444541179448336,0.2372175166624314,0,0.0,0.0,H,3839256319408219008,0.9023962,11.701999,3839256319408219008,140.21905013370576,-0.6774042253259692,3839256319408219008,140.21905013370576,-0.6774042253259692,140.219043,-0.677269,648903103,J092052.57-004038.1,HD092603S011405V02,140.219043,-0.677269,28.53,182.4,247.58,318.84,241.61,-0.0001438662,gri,12.17,11.65,11.43,,,,,5573.41,4.421,0.314,-43.13
