,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag
104,1685260096534323584,2016.0,201.35067274970407,0.1526481658220291,69.69395739336726,0.1333526819944381,3.796023132077589,0.1674320995807647,22.672016143798828,24.88764762878418,-22.73416310665361,0.1718554198741912,10.12683733898013,0.1743872910737991,31.0,0.9877360463142396,False,395.0,510.952933233931,1.0600334405899048,482.015869140625,18.91641426086425,41.0,368.0850637780848,7.729294776916504,47.62207794189453,18.92367172241211,39.0,206.09803618298704,7.852291584014893,26.246864318847656,18.96271133422852,0.0,2.0,0.0,1.0,0.0,1.1237494945526123,-0.0390396118164062,0.0072574615478515,-0.0462970733642578,118.61088688000316,47.14830730062078,141.49603895206064,65.6051218252745,0.00304293157444,2885.797395546627,463.777504169783,0.0071012039319323,0.050000000745058,0.050000000745058,0.0599999986588954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916320135086435e+17,18.8754005432129,19.0153999328613,19.1737003326416,19.3421993255615,19.6011009216309,0.008806999772787,0.0121619999408722,0.0138889998197556,0.0095739997923374,0.0213430002331734,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.043019325,1.6852600965343237e+18,1.916320135086435e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.827648660548353,0.1635438704431258,201.35067274970407,69.69395739336726,0.03024,0.02972,0.03079,12795.68,8.122718,11733.49957353956,693.0043152950911,925.0519485880832,8.04094225638686,0.0900285354044685,0.0887816208267011,0.6289439909245196,0.0545442862396988,0.0562651746916642,0.4402445960144677,0.0353226696361181,0.0221722005784448,1.4515455004768307,0,1.077490815181752,2.0030312555364063,0.81893542623847,0.7954547612876193,1.3423653266792703,13.648899101984885,0.796238637749617,1.7826099226937382,13.64891711098878,1,DA,GaiaXP,H,1685260130893176960,2.0179405,20.578728
110,1694045194440383360,2016.0,227.52520558278303,0.1092172935605049,69.04391380929361,0.1104314476251602,4.430429341531946,0.1150455251336097,38.51022720336914,61.77546310424805,-54.3950571693964,0.1681399792432785,29.2811501794978,0.1600006967782974,31.0,1.0409044027328491,False,341.0,834.5132568328597,1.5775657892227173,528.9879150390625,18.3837833404541,34.0,583.5498963484047,6.996066570281982,83.41114044189453,18.42334747314453,37.0,352.2759652662739,11.683058738708496,30.15271759033203,18.380687713623047,0.0,3.0,0.0,2.0,0.0,1.1214032173156738,0.0426597595214843,0.0395641326904296,0.0030956268310546,106.66106019498956,43.44236999740599,151.81072191920202,74.09696677269831,0.0064031929363103,5202.993388163753,495.9268026743459,0.0072940204488385,0.050000000745058,0.050000000745058,0.050000000745058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908522752555035e+17,18.3342990875244,18.4997005462646,18.6744995117188,18.8847999572754,19.0492992401123,0.0089419996365904,0.008101999759674,0.0101049998775125,0.0225019995123148,0.025840999558568,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.035147447,1.6940451944403832e+18,1.908522752555035e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.402985130004445,0.1103482328672355,227.52520558278303,69.04391380929361,0.03117,0.03088,0.03145,10904.71,7.750946,11510.489960860152,474.94567871275103,573.3607055629345,7.857899558342176,0.0667883491478891,0.0620467964398283,0.5247717952098225,0.0361032822697901,0.0351821860013387,0.3616090508310673,0.0188781947816229,0.0131224522231203,0.7740766085222449,0,0.3136688294508264,0.4943683337082761,0.3056662554416914,73.81585057985718,98.49867168526455,1296.724491134602,73.81585299387957,98.86028073609562,1296.7244912009996,11,DA,GaiaXP,H,1694045224504226560,2.756321,20.220251
116,1729465132600308992,2016.0,314.8727912093201,0.2133902609348297,0.6046553724342707,0.1128267347812652,3.2642328895566184,0.2874132096767425,11.357281684875488,25.190053939819336,25.17813683857402,0.2887248992919922,0.7747630489627089,0.2165586352348327,31.0,1.014678120613098,False,524.0,363.9373604740229,0.76497882604599,475.748291015625,19.284799575805664,56.0,252.1164678611693,5.771696090698242,43.681522369384766,19.33453941345215,53.0,160.23919705870026,5.280797481536865,30.34375,19.235973358154297,0.0,4.0,0.0,1.0,0.0,1.133040189743042,0.0985660552978515,0.0497398376464843,0.0488262176513671,49.428826245837726,-27.83707151896782,317.52232399697743,16.951436347614614,0.0009958707067203,1098.3084435130988,1013.8169874953734,0.0003155309704001,0.1400000005960464,0.1199999973177909,0.1500000059604644,0.0,1.237663458312323e+18,19.64717,19.26032,19.40759,19.55413,19.8493,0.03080881,0.01087912,0.01394381,0.02121534,0.08661535,35253393686544.0,275179929616.0,302022672.0,4503599929393168.0,302022672.0,275179929616.0,0.04861692,1.729465132600309e+18,1.237663458312323e+18,1.0872314872756605e+17,19.228099822998,19.3889999389648,19.5933990478516,19.7819004058838,19.5645999908447,0.011739999987185,0.010240999981761,0.0081740003079175,0.026613999158144,0.0366149991750717,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.062065795,1.7294651326003087e+18,1.0872314872756605e+17,305954818,0.0,0.0,19.2354,19.3351,0.0,0.0,0.0,0.0,0.0272,0.0139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.068263195,1.729465132600309e+18,305954818,3.303023160905004,0.2460280917760154,314.8727912093201,0.6046553724342707,0.12402,0.11767,0.13162,11238.32,7.923221,11764.744200703724,845.9552078062825,1014.8285335101408,8.021257213141451,0.1224166767654457,0.0980409118563301,0.6171931140682716,0.0720881438952846,0.0616902641280125,0.4243515654123975,0.0356712315923963,0.023708673492486,2.496405487839649,0,0.8839636116777307,1.554988548019929,1.2140472727450986,1.9837817373870512,2.5629548923801058,42.04469370691551,1.9841024213365863,2.987306457792504,42.04470039148263,1,DA,GaiaXP,H,1729465132606167040,2.6966057,19.858074
155,1999127510441929600,2016.0,356.28079214989765,0.0445990189909935,58.22087933055057,0.0434033349156379,10.23502522512824,0.0608600117266178,168.17323303222656,29.52852439880371,28.93595630292304,0.0590858198702335,5.885931845826105,0.0537258498370647,31.0,1.02476167678833,False,410.0,3333.095646625738,6.529366970062256,510.47760009765625,16.880247116088867,46.0,2350.331346338869,15.07834529876709,155.87461853027344,16.91071891784668,40.0,1417.9234455928265,12.947552680969238,109.51285552978516,16.868762969970703,0.0,2.0,0.0,1.0,0.0,1.1305570602416992,0.0419559478759765,0.0304718017578125,0.011484146118164,114.2728396544368,-3.531604163104996,30.275805627655924,52.51627628525016,0.0007841428102063,275.8091997479686,1647.2536610011168,2.380439146474712e-05,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7786356280745574e+17,16.8721008300781,16.989200592041,17.2191009521484,17.4036998748779,17.4806003570557,0.0069409999996423,0.0131519995629787,0.0053469999693334,0.0221519991755486,0.0143400002270937,115000.0,98616.0,115000.0,115000.0,115000.0,168091648.0,20.0,0.06313181,1.9991275104419297e+18,1.7786356280745574e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.22742474555121,0.0597398728997591,356.28079214989765,58.22087933055057,0.04296,0.04273,0.04319,11570.55,8.073433,11413.742464737175,207.2785954165901,216.9704099970368,8.067678774614155,0.038,0.038,0.6442736222293852,0.0262207418460835,0.0206623861469774,0.4923878067110258,0.0065287076056588,0.0059196847987065,2.1597999641307486,0,0.7008328136998807,2.2813337152815323,0.3259135110483355,0.3151055780094868,1.005512371219753,1.4287889564385203,0.3151732052629045,1.4979001779307786,1.4288012194524442,0,DA,GaiaXP,H,1999127510436274048,3.2137337,19.13933
166,2052530343523612032,2016.0,291.1386078226354,0.0771722719073295,37.57152750352697,0.0909938365221023,5.518929892566139,0.0994938537478447,55.47005844116211,146.2601776123047,136.01673386176137,0.1000761166214943,53.77254653761423,0.1163251847028732,31.0,0.9816315174102784,False,407.0,1031.7866727309258,1.3746390342712402,750.5873413085938,18.153392791748047,49.0,716.0160648861984,11.498565673828123,62.27003479003906,18.201234817504883,46.0,476.3721931887257,9.905966758728027,48.08942031860352,18.05303001403809,0.0,2.0,0.0,2.0,0.0,1.1556538343429563,0.1482048034667968,0.0478420257568359,0.1003627777099609,70.10280362090506,10.163773414593487,303.26504592691566,58.594027801935496,0.000678198216832,442.3889464303816,1694.6818340425016,1.6922580326247679e-12,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0,1.237668680465384e+18,18.65341,18.1583,18.23269,18.35776,18.60969,0.01970143,0.006148435,0.007500411,0.01013797,0.03897067,35253361184784.0,268603408.0,268468240.0,4503599895838736.0,269651984.0,268468240.0,0.07472923,2.052530343523612e+18,1.237668680465384e+18,1.530829113851064e+17,18.1671009063721,18.2429008483887,18.4064998626709,18.5531005859375,0.0,0.0031270000617951,0.0079910000786185,0.0116569995880127,0.0339640006422997,0.0,115000.0,115000.0,115000.0,115000.0,114720.0,436527104.0,52.0,0.4302806,2.052530343523612e+18,1.530829113851064e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.48109822780033,0.0928504866068179,291.1386078226354,37.57152750352697,0.0678,0.06678,0.06888,10184.21,7.772978,10355.61354985119,219.96673749116053,238.75587286025075,7.807804822739332,0.0469985946284712,0.0459411392242978,0.4949419249889235,0.0244843965881266,0.024611961103234,0.4529345219438878,0.0049581156356438,0.0048890888150734,1.739625678195882,0,0.2127228200532289,0.2352035185831764,0.2138311129733625,730.9091349389226,852.62499561398,,730.9091349557393,853.0779301359239,999.0,11,DA,MWDD,H,2052530339221968512,2.4426117,19.46025
168,2055127523129265792,2016.0,301.28960857992564,0.0947057753801345,32.739353844837225,0.1149656549096107,4.9592160079841,0.1353280991315841,36.64587020874024,54.54766845703125,18.4380150540497,0.1261343955993652,51.33700094883581,0.1593272984027862,31.0,0.968350112438202,False,481.0,635.1000602198761,1.021493911743164,621.7365112304688,18.68026161193848,47.0,428.6046169038819,4.20147705078125,102.0128402709961,18.758399963378903,49.0,265.8434080895551,5.985552787780762,44.41417694091797,18.68633079528809,0.0,1.0,0.0,2.0,0.0,1.0934466123580933,0.0720691680908203,0.0781383514404296,-0.0060691833496093,69.98888554379097,0.5692228780714981,314.5122663548349,51.45439515443156,0.0096743889029806,7022.843932319007,2222.4396253352265,0.0005336856209801,0.0900000035762786,0.0799999982118606,0.0900000035762786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4728301289601766e+17,18.7159996032715,18.7914009094238,18.9573001861572,19.141300201416,19.4333000183105,0.0041899997740984,0.0172780007123947,0.0255440007895231,0.0633110031485558,0.108069002628326,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.14472218,2.0551275231292657e+18,1.4728301289601766e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.839335047646676,0.1068798739832912,301.28960857992564,32.739353844837225,0.09192,0.0897,0.0943,10835.17,8.096471,11324.453602230902,474.1140642531536,612.171061577159,8.160135791359465,0.0709861732620229,0.0763113144366354,0.7014415179670277,0.0454325419947533,0.0498788876687184,0.5706204643433559,0.0162209707354774,0.01293397022257,1.6552704252239536,0,0.4603399066989837,2.938026694923183,0.3044432569315525,0.1220593012720149,0.4877941829484294,0.3092249730288794,0.1231324202580852,1.0584146472917857,0.3094953497718981,0,DA,GaiaXP,H,2055127630512243584,2.6033783,18.89901
171,205755253041457664,2016.0,77.48840316506892,0.274632841348648,45.58439518962192,0.1645245999097824,3.345305570775864,0.2859509587287903,11.69887924194336,36.90265274047852,35.967498881989115,0.3696088790893554,8.254990403475148,0.2689341008663177,31.0,1.07073974609375,False,480.0,394.1856799133559,1.0153712034225464,388.2182922363281,19.1981143951416,53.0,266.2759812559091,5.8064470291137695,45.85867691040039,19.27521133422852,54.0,183.7072690302708,6.0825676918029785,30.20225715637207,19.08757972717285,0.0,11.0,0.0,12.0,0.0,1.141551494598389,0.187631607055664,0.077096939086914,0.11053466796875,162.23736628303325,3.3718743802318185,80.5508657018316,22.55466809339787,0.0017553483394577,1888.991569933672,1372.8705391106892,0.0001801532622912,0.209999993443489,0.1899999976158142,0.2300000041723251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627007748834719e+17,19.1623992919922,19.2520999908447,19.3957004547119,19.5841007232666,19.5977001190186,0.0120810000225902,0.0125740002840757,0.0132440002635121,0.0261509995907545,0.0737380012869835,115000.0,115000.0,115000.0,16892216.0,16696.0,436527104.0,52.0,0.09380089,2.0575525304145766e+17,1.627007748834719e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.263341135555499,0.2042968645656616,77.48840316506892,45.58439518962192,0.32393,0.29603,0.34353,10495.21,7.733025,11687.713548860473,1086.120960703538,1424.7585105011312,7.792711960499923,0.155530139809338,0.1403563094991025,0.4914635916044331,0.076553909804841,0.0782247074222534,0.3159031817033563,0.0432899136664211,0.0306505395444197,0.8098321901805408,0,0.6651078175920155,0.2049834196736157,0.6796238698718796,1081.66170937356,1099.2689953450956,,1081.6617102398277,1099.584898526799,999.0,11,DA,GaiaXP,H,205755253041851904,2.669426,19.295687
177,2092535726202900352,2016.0,286.0284587915539,0.0347662083804607,34.990249046679224,0.042548406869173,7.037737104092945,0.0458062067627906,153.64157104492188,126.43910217285156,66.72103181637348,0.0446360297501087,107.40182137019796,0.0543960034847259,31.0,1.0272548198699951,False,423.0,3686.104842721556,3.0104422569274902,1224.439697265625,16.77094841003418,50.0,2568.746773918172,9.123459815979004,281.55401611328125,16.814239501953125,47.0,1605.2078667032054,7.636174201965332,210.2110137939453,16.734067916870117,0.0,1.0,0.0,2.0,0.0,1.1323482990264893,0.0801715850830078,0.0432910919189453,0.0368804931640625,65.92155897754412,12.777845433173775,294.5891621698873,57.06924861455951,0.0026610700080571,1361.2119758543356,1484.5973091611995,1.4655912405166293e-06,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499828602835687e+17,16.7583999633789,16.8824996948242,17.0576992034912,17.2138996124268,17.3414993286133,0.00211300002411,0.0017729999963194,0.0025849998928606,0.0036750000435859,0.0071490001864731,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.23526065,2.0925357262029005e+18,1.499828602835687e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.034745641730282,0.0377453070229316,286.0284587915539,34.990249046679224,0.05577,0.05548,0.05605,10699.81,7.347021,10531.449284007169,142.89023253242704,143.8086763852643,7.245421749892039,0.038,0.038,0.2764481033580868,0.0112631457371289,0.0107059786281805,0.1984281310616005,0.007022946916485,0.0073672341364046,1.1173371300675228,0,0.0978553061436056,-1.663092064656064,0.0930145840849743,,,,,,999.0,11,DA,GaiaXP,H,2092535696143148160,2.9160252,17.317898
202,2209134089603717888,2016.0,352.02186257602966,0.1094063892960548,64.61210303175022,0.0923593565821647,4.570208011152009,0.1262704581022262,36.19380187988281,37.9271240234375,29.108276547455134,0.1443417221307754,-24.31409234300684,0.1207680478692054,31.0,1.0410637855529783,False,430.0,780.5468025707008,1.2677156925201416,615.7112426757812,18.45636940002441,47.0,538.279030340631,6.921138286590576,77.773193359375,18.511024475097656,47.0,316.4864456980133,6.506943225860596,48.63826751708984,18.49700736999512,0.0,2.0,0.0,1.0,0.0,1.0950855016708374,0.014017105102539,0.0546550750732421,-0.0406379699707031,114.14575685944614,3.171697900003418,35.66997889235271,58.489877221720384,0.0027597495919706,2173.883225194817,1645.0254917978302,0.0003709054121843,0.1299999952316284,0.1199999973177909,0.1500000059604644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8553352021712528e+17,18.4176006317139,18.551700592041,18.757999420166,18.9274005889893,18.7602996826172,0.0087909996509552,0.0101380003616214,0.0074700000695884,0.0238710008561611,0.0788279995322227,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.09051067,2.2091340896037176e+18,1.8553352021712528e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.480257938442668,0.1114085932101387,352.02186257602966,64.61210303175022,0.13026,0.12582,0.13552,12480.0,8.009557,11608.619103315112,561.3248757103411,679.4759412534786,7.890361981313688,0.07585735859658,0.07155952979687,0.5425479689852599,0.0418889793181984,0.0415714928148059,0.3695832572278134,0.0227891394034285,0.0150702833405992,3.046346532208742,0,0.363935528394426,0.6488094612099041,0.3611771747593914,38.32008304123634,49.35865245072903,420.9358728971205,38.32008981764166,49.72823570795685,420.93587316689246,11,DA,GaiaXP,H,2209134089603720064,3.1257,19.47254
239,2450622822004756352,2016.0,23.47537687448132,0.0966407135128974,-17.437891893083577,0.0676878243684768,5.974364391214005,0.1334541738033294,44.76715850830078,52.676212310791016,51.31909208259094,0.1173906624317169,11.879990541039705,0.0713990628719329,31.0,0.9939034581184388,False,439.0,1219.516232669631,1.5411863327026367,791.2841186523438,17.97189712524414,41.0,852.1691006684478,9.962957382202148,85.53375244140625,18.01222801208496,42.0,498.40571247856747,11.18366813659668,44.56549453735352,18.003938674926758,0.0,41.0,0.0,42.0,0.0,1.1074676513671875,0.0082893371582031,0.0403308868408203,-0.0320415496826171,170.4628475850037,-76.21557351739912,14.694618560927712,-25.221434247916715,0.0148211839835896,8930.868431692808,367.3296086560944,4.21037010184037e-05,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.707023475253488e+16,17.8920993804932,18.0545997619629,18.2821006774902,18.4934005737305,18.6280002593994,0.0107330000028014,0.00819499976933,0.008623999543488,0.0087289996445179,0.017527999356389,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.15950185,2.4506228220047565e+18,8.707023475253488e+16,12641108,18.3176,18.3351,17.8891,18.0414,18.3058,18.5271,0.0108,0.03,0.006,0.0081,0.0264,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718307,2.4506228220047565e+18,12641108,5.937810901230008,0.1025080286982117,23.47537687448132,-17.437891893083577,0.03153,0.03106,0.03202,11442.33,8.024028,11533.82498818541,244.80618460546248,250.7295669211053,8.031104133641037,0.038,0.038,0.6224291215664003,0.0258737413587927,0.0204854758674527,0.4552133608300651,0.0077078284534662,0.0074243853930947,2.498590132237317,0,0.6124113591303666,1.7457240430406005,0.5122587307369426,0.7786431457537845,1.8133418711801312,5.525360595049685,0.7786812949139187,2.2685552320101965,5.5253655830927855,0,DA,GaiaXP,H,2450623199961877632,3.1806812,18.142033
247,2529964882439353728,2016.0,10.14788739016503,0.1034688055515289,-2.796789445865964,0.0586526170372962,6.157023744295864,0.1264070719480514,48.70790863037109,120.22659301757812,115.68728132631855,0.1614920049905777,-32.72441364129766,0.1403953284025192,31.0,0.960147500038147,False,514.0,1414.933458675644,2.1949028968811035,644.6451416015625,17.81052589416504,53.0,999.7686798654942,9.684210777282717,103.23698425292967,17.83879280090332,53.0,615.6185657460661,8.723608016967773,70.56925964355469,17.774616241455078,0.0,2.0,0.0,3.0,0.0,1.1416701078414917,0.0641765594482421,0.0282669067382812,0.0359096527099609,116.38145945028734,-65.53049657641287,8.221146711931052,-6.590255291766938,0.011860416364219,6934.762749736893,389.6113006889598,5.845234836799192e-06,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.237679434522886e+18,18.0945,17.7225,17.85088,18.00382,18.21256,0.01501773,0.005681822,0.006587591,0.008407015,0.02615375,35255507616272.0,2.3058430094821627e+18,2.305843009482162e+18,2.310346609109664e+18,2.305843009482293e+18,2.305843284494287e+18,0.005606804,2.529964882439354e+18,1.237679434522886e+18,1.0464010147666432e+17,17.7201995849609,17.914400100708,18.0958995819092,18.2751998901367,18.3595008850098,0.0163780003786087,0.0070219999179244,0.0060479999519884,0.0210459996014833,0.0213029999285936,115000.0,115000.0,115000.0,115000.0,115000.0,436527232.0,52.0,0.33514532,2.5299648824393533e+18,1.0464010147666432e+17,13456565,18.3302,18.1611,17.7386,17.858,18.0843,18.3227,0.0253,0.0543,0.0288,0.0742,0.0261,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.09002697,2.529964882439354e+18,13456565,6.084169705300025,0.1090769672886997,10.14788739016503,-2.796789445865964,0.04452,0.04358,0.04551,10905.53,7.87053,10871.56450909536,186.7616806582137,195.74700530202244,7.8208915914686195,0.038,0.038,0.5033801815482226,0.0219218874271858,0.0183692869774925,0.4037124351414604,0.0047717325000325,0.0045451662244274,5.254738980737947,0,0.1904594911136907,0.3085159126691806,0.1595941527149652,195.5166465994962,307.3452530757538,2422.9499560194645,195.5166466577251,307.7489655108953,2422.949956023728,11,DA,GaiaXP,H,2529964130821875456,3.344099,18.514696
276,2780308256857006080,2016.0,7.496749112979804,0.0783769413828849,14.970258054296435,0.0555968657135963,7.549371095482189,0.1018842458724975,74.0975341796875,97.72237396240234,59.37526029589952,0.098886102437973,-77.61598173650367,0.0841201543807983,31.0,1.0177409648895264,False,516.0,1948.908894770365,2.1736202239990234,896.6188354492188,17.462888717651367,55.0,1365.6849190988855,9.530768394470217,143.29222106933594,17.500165939331055,53.0,850.5308415163876,7.115049839019775,119.53968811035156,17.423669815063477,0.0,0.0,0.0,0.0,0.0,1.1371572017669678,0.0764961242675781,0.0372772216796875,0.0392189025878906,115.23977103157502,-47.5808566822986,12.844746354660575,10.76989458741854,0.0008128616105458,387.62193048321984,503.24793005657307,9.782570600866358e-08,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0,1.2376536518381404e+18,17.86963,17.45329,17.52731,17.7253,17.96681,0.01075032,0.00495963,0.005568075,0.006922648,0.02076903,35255507484720.0,268468240.0,268468240.0,4503874773745712.0,268468240.0,268468240.0,0.015516203,2.780308256857006e+18,1.2376536518381404e+18,1.25960074966125e+17,17.4258003234863,17.5452995300293,17.7276992797852,17.9181995391846,18.0156002044678,0.0066419998183846,0.0043410002253949,0.0080450000241398,0.0066490001045167,0.0105159999802709,115000.0,115000.0,115000.0,115000.0,115000.0,436527232.0,52.0,0.20746858,2.780308256857006e+18,1.25960074966125e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5154269924302515,0.0940706864794518,7.496749112979804,14.970258054296435,0.04509,0.04436,0.04584,10891.62,7.931043,11007.440797036828,198.9545018257068,194.07607890061263,7.936527057916487,0.038,0.038,0.5662026008493377,0.0242010348370799,0.019613485665432,0.4543150917989968,0.0053824672365502,0.0052963411399506,1.546500480383184,0,0.2102609455871407,0.8543232045989377,0.1704038719846401,9.2899833410326,19.77581501257314,30.95281948124653,9.28998490029003,20.230130104372137,30.95281993437536,11,DA,GaiaXP,H,2780308252562311040,3.52701,18.70361
