,gaia_dr3_source_id
47923,4658770301847172736
47924,4763419001017784832
47942,261685038723388800
47953,3214261680746260480
47955,3214261680746259968
47969,2963297017834889984
47974,4649049214541346688
47983,4819770316267906816
47984,4800033287978491648
47996,4819015398455114624
47998,485278974567089152
47999,262827023280822528
48017,188632459676709760
48025,3394444423626182656
48038,3388663706883928960
48053,261674975613602816
48063,2988279330767612032
48093,194870225364018176
48097,188863700713628544
48120,212990215643543424
48122,3417618216025429120
48152,187862251781167104
48161,2981590730954538112
48172,2961320336446883456
48180,2969096602370902912
48182,2961777389686487040
48189,2906393408447619712
48194,3014138194985903232
48207,2906497621533314432
48225,3213960964316341504
48226,4661041794047842432
48261,2906506799880517120
48283,3417559014195327744
48315,2955356447938647808
48317,194841401837365248
48319,3013277659634773888
48330,3234163116086664448
48347,4806709488222864384
48359,2988944230360252544
48369,4614191015153629568
48380,2981989750595157120
48398,4657977695738959104
48409,3389371384349749376
48419,4660553713966648448
48425,4770014872488831872
48435,3015008531455357824
48459,2984906067750284928
48485,497886047905896960
48494,2985035393507826304
48496,2961952628649921280
48497,2961952628646749184
48519,2905164055663325696
48532,207656587819179520
48534,2969193561255833088
48535,2969193492536353920
48545,3014184035172052608
48551,3390990239127940224
48565,3220599265768938368
48585,4800424340456926976
48587,4819672528450697984
48590,3400542933589990528
48595,3339355661260116224
48619,3012981096436132608
48620,2958379658237940480
48622,3014940774049323264
48652,4770096030192145920
48653,4770096030190884480
48658,2968432153752855936
48675,4658691072554066560
48677,2906843452299827328
48686,2985461630357270656
48699,4823354170122536192
48709,4799648699426865152
48759,4807087793237438592
48796,3389026751879433856
48814,3389417250305374336
48815,2905736901223409536
48841,4651825064823833728
48842,484376138082543232
48845,2906576099176061696
48852,3390711856528325888
48868,213812577326847872
48877,4799627155871015936
48889,4766352433616137216
48891,2958529264837025536
48902,4660175408960529024
48905,3221907787685043456
48926,3390809094587324032
48956,2964778407893402880
48960,3448943542818905856
48965,2985572298780245376
48968,2956807841944133760
48972,4757030391786232576
49003,4806300199316094208
49011,2956770076294146176
49014,497837733818729984
49081,209304029902058112
49102,2908272748696611712
49103,3338064456654920960
49114,287533324437322368
49119,4805807686824898304
49124,3403722102745482112
49152,2901583904069034496
49165,2905912926162677504
49171,4660769488804284416
49172,3403730727035023232
49176,4660769493122896128
49177,4757593517838459904
49234,3397380291475669632
49243,479791007092171264
49251,485473042668240000
49262,4769107186985353216
49263,2984663827297591424
49296,209415187944458112
49299,3013535903132021376
49303,212489967917584256
49308,3396120251145386496
49322,2971719830954119552
49327,556922121440936960
49372,4808978330467411712
49377,3016562068369362176
49382,191122230744346624
49406,4648725167851581312
49407,3224309739555305984
49436,265001612467640448
49446,4660865081911721088
49451,4768472768775766144
49452,3397097888781683328
49479,4796186101087793920
49492,183138612392838784
49497,481675153408272128
49509,2963452706107430528
49510,2972132624557062016
49514,2909093053090597376
49520,191279838861685120
49536,4809736168856612608
49545,3217819288057214208
49560,3334380100562482432
49561,265030685101409280
49566,3334379344646313088
49599,3012156295212348544
49612,4793995903990360832
49616,3395836306562054784
49645,3334584678444722688
49660,3404213863611804672
49661,3404213863614488192
49679,3402681930381489792
49684,4766758703162595840
49687,3444479864910915072
49692,189220178705169408
49710,197048460976343168
49730,485081960122306048
49734,3442483156090480640
49737,4766190079557876352
49753,3397681248421699456
49766,2915268911120796928
49767,4660085867450146560
49773,3404404933821440256
49775,2967036285081981312
49781,571572637140787840
49792,2964216759311781888
49798,3009279109504346112
49803,4768294823987145856
49810,2963628245713587328
49825,287739993965938304
49840,2902163969467672832
49842,2902163969469316480
49851,3224270539390160640
49859,3217411854574573568
49865,2915289900624561792
49873,2967093910661901312
49898,3403375520357432960
49903,3012275862805447168
49910,4623019960383054592
49920,558036098518042752
49923,2964060839113851392
49937,3223329524941209600
49955,2965245489879220224
49957,3333336968968120576
49973,481711269793488384
49988,2966885274032108160
49999,4808156003144479616
50006,2900907635698335488
50014,3012016652939886208
50021,2900914786819540736
50028,4808392290769932288
50038,4796030378459369472
50039,498275652982959104
50060,2971121284313243776
50096,4802779425643148544
50136,4805139866655106944
50137,4805139870950231296
50141,190181907787135360
50160,2996987222340729088
50165,3016190953132133632
50172,4623015386240349440
50181,3223358833800816256
50185,3223358838091565056
50199,2997003715016243968
50207,2915129818603511296
50210,4765883732426779392
50230,2913922730933368064
50239,3346485856726656896
50247,3337021260634868224
50251,3219198487955502720
50264,2966010445031835520
50274,4756806130072828800
50275,4756807607541574656
50280,4802109372090250752
50292,4804232911297598592
50301,2904556369332759040
50316,502957510928687616
50319,4611836033045166080
50320,502957442209211136
50386,2904585811330644864
50395,3398293092283113856
50404,4792905360255248768
50436,3011185593949574912
50447,3454295170852729600
50448,498371997688483968
50451,4801820376625599232
50454,3398078520009209984
50455,3398078515721569920
50474,210289707712051840
50478,3219963644972396288
50479,3219539783238522368
50510,3400087873225289728
50548,2915951810924485248
50550,3398880785543056256
50558,265568689886199424
50560,287038990881256448
50594,481770505981721984
50597,2888659866438806144
50599,2887293521379951872
50603,4794570879852920320
50630,2965898531065733120
50633,4659809928696442496
50636,3458032067280433536
50641,4659228317107531008
50658,2883848403555492096
50665,3398107794507310208
50686,4659754197206503168
50722,193503536706214912
50733,2965820671898305280
50740,2886960300637515136
50776,2991586867901809920
50803,4801272304439747840
50821,3335603337311200128
50823,2965805489193336704
50831,192315961070088448
50836,3430635265466836736
50882,2903694519720730112
50886,214932464278691328
50898,2883882630152145280
50949,192005967510846848
50951,2910492941848598912
50970,198027266851070848
51000,3346787883122375680
51002,3431088844078555904
51032,2903170881600597760
51067,4794116545326732160
51076,2991688504008069120
51087,3017775379450445056
51093,3457813608061868160
51095,3457812852147627776
51107,3429879213782790528
51139,3450054526302892032
51145,210251293523757056
51174,2909400504029842944
51179,4622983672201981184
51182,4622982920582737408
51207,3316865631950262528
51223,2997653461965752960
51229,2995662899240378496
51237,4794684919823656448
51284,3350123251647482624
51295,288141285648247808
51301,288141281351299712
51309,1107275794776268544
51315,3424873717162032640
51333,960945541744434048
51334,3424441471654472960
51335,3122495241997802240
51336,3323096740438265728
51341,5567945510331346560
51346,3021167544620311296
51367,5571043311328096512
51370,5567933892444757632
51381,2999077123363869440
51397,2884028693400171648
51400,3453514929914965248
51411,963187544736253568
51421,960784909967341824
51422,2913069917928896896
51425,3423222559935120000
51446,3348649970487797504
51463,2911288266709958272
51488,1006533763440848256
51490,5278507763038054528
51525,2890898064093706496
51526,2890898059797230208
51528,969892061700200960
51540,1141050936555250816
51554,2916748544537284864
51555,2942269373349524352
51561,2882964636725668480
51562,2942320608018028928
51563,2942320608015735680
51602,1105424079756504064
51625,969886422407734528
51662,3374353017590346624
51663,3453245412129390848
51681,5482112989807691136
51705,3423432948911392128
51710,2991491279111245440
51719,3453617944704742784
51733,2942091870941465856
51739,2997951704492208768
51742,5282775448701747840
51744,5189365274427538432
51746,2910131546120761472
51772,972675093133152640
51775,2896201038737693056
51788,2998172637610314752
51791,3318942437615166208
51793,1114016836143649024
51823,2897810350100517504
51839,3423521936336223616
51843,3024997800749382912
51848,3121402705397074176
51860,2910061658410720256
51873,3315373564607614208
51875,1005713325901236224
51881,961028756735131648
51896,3005171200920090752
51903,5548648634588556288
51914,3425299472975762432
51919,5476796782368462976
51933,3457351095921373440
51970,2994432889326073088
52006,2912907190208993024
52009,3436350939227183616
52019,3004346292322852096
52039,2884639948849408128
52065,2886791521306770944
52073,2943048312913498112
52090,2911663681211991680
52110,1005552311868957312
52115,2994863829164808320
52122,3019774192806841984
52191,5265050638369420672
52195,5481401472641916416
52196,5549834904555758976
52199,3021842747839619840
52200,5481401674504491776
52205,5261668433221463552
52213,2912042355593560192
52230,2892795821161588736
52248,3375097898059812608
52250,2886482764697540480
52253,970115399998362496
52268,3121159365433568768
52282,3004831481891936768
52285,3440036772785723008
52343,5189366099061264512
52346,5568506501779525632
52386,5568526224270980864
52387,3317156590218392192
52391,998722557954948608
52404,2884736229130791040
52411,3374162286678753920
52412,3330030565704492800
52432,3376918831051328640
52446,3318800566258777728
52456,5495780748270656640
52457,5495793869395354368
52487,3376658143718763136
52489,5212111215069350528
52506,5482551252566796928
52523,3369954966781522816
52540,1107408148488757632
52545,3118171824836547584
52571,2993656668479670656
52574,961949735161929728
52577,961949666442453248
52580,2944664251413074944
52587,3124486899938256128
52589,5477692506387123840
52602,3376696587966925440
52613,3375805399434753920
52619,3331605929647915520
52627,998518190526080384
52632,2899732910603720832
52642,3001062974507934080
52643,3001062974507933952
52651,2900107126809971840
52663,2993246889941568384
52673,2937717193354712320
52682,1150037970940129152
52694,3452799938120075520
52695,3007740033745988736
52699,2912611322799672832
52701,5481515512613784064
52713,3117782043669678336
52722,1105281491141297024
52730,3433732624085019264
52741,968552852240732160
52745,3330776313762802432
52752,2900148594718047360
52766,3370796406708211200
52772,961769277818563584
52805,3116802310090134784
52806,3323952499785875712
52823,960039814744267520
52857,5478437769112288128
52877,5482956079004232448
52884,5568320306357458816
52889,5495364063427607680
52890,3332449083268903296
52892,3004721736887233664
52899,2892644329074490880
52903,5499525444356625408
52925,5567263293431477888
52930,5496405335298768256
52933,5496404682463740672
52935,3432294222355883648
52943,3440211251534277376
52950,2993391239506365568
52961,2898139615175634176
52975,2900088950510841728
52997,3330855616042218112
53000,3330855616042214912
53007,5260627577961990784
53010,3330446078022707840
53012,3369240700834298368
53052,3433490903321710720
53067,5568325563397593728
53096,2943318960277421952
53167,3124984845563101056
53170,3008111535532839296
53178,3370646628314237184
53183,995933337472284800
53191,2895095312291078656
53195,995546141875666176
53196,5556668708624351744
53198,2899799190538623360
53210,3433901257382765184
53213,2938201322063999744
53214,1114097027475654400
53228,2999543385019369856
53248,3331261438911560448
53252,5573450932555784576
53275,5556622666574960000
53283,3369544234764481024
53284,3125134821523398912
53340,5210735004467994368
53348,5279982964045369600
53349,3439162768415866112
53376,5552189680504567680
53377,1113705502552347008
53381,942871185491320448
53385,5552100173387374080
53386,2951087426540385664
53387,942727866726515968
53396,3116667692931012864
53406,2943989597947297536
53407,5495474190683387136
53408,5495474190684970496
53411,3369278767129521792
53442,958991159825742336
53445,2936994191438762496
53455,3332289168747563776
53457,3432429634085351936
53459,959146225323196928
53460,3438690253294393984
53467,3327488430402704000
53481,942461445610425856
53484,967504918876604544
53491,2937238592258343552
53498,2892410266242180864
53499,3435668864060964608
53501,2892378281623712000
53520,2891876453345967744
53547,3324229885953813248
53548,959127258747686400
53559,5496277448352075520
53562,3123870623669913984
53576,2924018240538492544
53597,1007588298165790720
53623,2899090147274581888
53628,3435605122449716864
53644,2936974640746632704
53648,2898843203833706624
53649,2951457755805076352
53690,3117320802840630400
53694,2895564902541301248
53697,2895534631612896000
53707,3436023662718743168
53732,964983150306031616
53750,2943816424872808192
53751,2943816424871800192
53784,3124006761248364544
53814,2924596304483012480
53826,3003361129903452288
53830,3002964652883370368
53835,3324408694033126528
53841,3003421774843247616
53851,3383520878685023360
53855,2894873657621474816
53876,3103408265606325760
53877,3103408304256393984
53882,1103650292623968640
53888,5497784363398767872
53890,5497009791816325504
53892,3372666023152931968
53893,2940742362157755392
53894,1116533407804456960
53898,2940847086339519360
53922,5283420419649680384
53927,941674573241201152
53930,5261593597712036224
53938,5580396861041010176
53980,2924639464613055232
54000,3434061923520920192
54050,992771180686912000
54051,2923060840792186240
54071,2924575276321887488
54076,3103451288288194816
54081,5570864503250231424
54102,3385887336947472128
54103,2924991755012411264
54117,3103856247869215360
54125,2926577693153848832
54134,3382457925816620800
54158,1103406823814118656
54160,3326755223644797184
54167,2938754372114636288
54180,2919750653659509760
54186,3382465072642385920
54198,5557190396826389632
54199,3131840708579837696
54220,5262183176461266176
54221,5262183176461264000
54245,3131899605468536320
54250,5580170941466739456
54254,5552022211141079296
54284,3386022027117898496
54336,3106780506422346112
54342,5284900396656265344
54349,3100157387676050304
54363,3133438470775539200
54373,5583347808516425856
54377,5581064672621746304
54381,5583391930717585280
54395,3002748972511763840
54404,3133609925871764352
54417,2919997704472030720
54423,5483246173979483136
54429,5284597653004302208
54430,5284597648706583424
54443,5569502620661145088
54447,966524493805751936
54459,3002425101910267392
54468,5577501224155202560
54477,2919699492009107584
54482,3131036935517706752
54484,1115185097310817024
54489,2927186036623328256
54498,5580791723153612672
54517,5577049260451847808
54531,5278996049280129792
54532,3132621499276100736
54559,967087512479406080
54590,5480074293388266752
54606,2954201243477011200
54611,3130715152271287552
54615,5555984434433794048
54638,5503130227589390592
54641,1113278685883627392
54661,3379462649986675840
54669,5502075860361637888
54683,2945438582484787840
54685,2953878773030525824
54715,2918665577420228480
54720,5584037309684083072
54725,2925092841363855872
54736,5575898793334200448
54757,3134372505903546368
54780,3127748708556240768
54784,2945412847030724224
54790,2953048336813923712
54792,966828577490319104
54797,1141145636290983936
54806,1141110623717704704
54824,5582448923402061952
54840,2925551818747071488
54841,991811165304213760
54864,1100971233759127168
54897,990883830322597376
54902,2920188332305767424
54906,3132740109091678848
54912,3126423002473523840
54913,1114934271221014784
54917,2954062430127630464
54926,5551794951535526144
54935,5584074246400108160
54959,1101109974087293952
54966,5562322603572960768
54989,5575710295808777088
55007,1141249913800552960
55029,5575613362689585152
55031,5582412673877178240
55032,5582412678174281088
55050,3365651546990552192
55052,938631773595713536
55060,938634973345778176
55067,5281905670581214464
55071,5206706733167440128
55078,5577352897461371776
55119,5563113431607849984
55120,5503063329178264832
55122,5503063329176143104
55157,1102619259953423616
55162,2947231645421113216
55172,5281700985323955712
55173,5483981854632415488
55174,5483981854632416000
55184,944149092879368320
55211,1139714205293823616
55215,1112431336079712896
55225,3128909586678828160
55252,994092415707121024
55258,3365766622051741952
55288,3365547059024969984
55304,5503096314525851520
55309,5579780202522548608
55311,5281707792849577856
55312,5583014312896489472
55318,3099109346937493120
55333,3381240216690142848
55347,5498553196903210880
55362,939362708309710464
55366,3351399677274355968
55371,2922184770541259136
55393,3380357205774532480
55404,1139858894152162560
55427,889187800845997312
55431,1100655330324351616
55433,3126316040609035008
55438,5579115169787061248
55439,5564029702750970112
55448,5564028981196462336
55457,5563923251983456896
55461,950554705888079104
55467,1100267237077449728
55468,978919533198912640
55474,3364487305912190592
55478,2921880343266035456
55486,5564153226010348800
55490,5578049811738766848
55508,5212673752705909504
55510,3101239242694966016
55522,2919104106463639424
55524,5508185816411998080
55535,3049027760518520960
55541,3354715602479374208
55559,3049458464134613120
55580,5577795038572552192
55597,5498871853412054656
55601,5578149729858394240
55607,5509040957284813696
55615,5607002598599125120
55616,887636046341418496
55617,3101170828155725440
55635,1002586104374838144
55644,5564083471443517568
55650,2933565712319979648
55652,953754735695910400
55653,3381774407541806720
55655,978886543555944832
55656,978883485539217792
55657,1115327174828842112
55659,5485035186773441792
55669,5206702373774728320
55672,5194018579437091456
55692,3128188027873720320
55697,5286297497980252800
55717,5285450663571059072
55721,5579438121262740608
55726,5608912351513981696
55743,5607044276959938816
55768,2933574164822094080
55769,3367945476136751232
55771,3050837938914366592
55823,3159179343651489152
55831,950418641325163264
55854,5504552652038104064
55878,3100871657913442560
55884,5565608670168848384
55900,5610755403581916544
55915,2949451078362930816
55916,1115310411573661440
55920,3050819487739373696
55939,3049090638842027392
55955,2932904149926505984
55986,2933710023222601856
55987,3368117962023249536
56006,3367913620364320128
56025,2948194229195853952
56030,2928798848379412224
56051,5480824156021435264
56053,3380595937236322560
56060,5562643012430041600
56071,3115373567751064704
56082,3353923537492685696
56089,5607994121865609088
56111,940094265795095168
56131,1000529399159710720
56137,1103059893537511808
56155,5558320007587258496
56163,5604069239013661696
56191,1099325161772414208
56201,2935682375289642496
56211,3157858147288869632
56233,946932674071366528
56239,3361284011927925120
56246,3366740716340201088
56276,5509882981329698944
56282,5263943838175126272
56295,3152802902063152896
56300,5562762408224868224
56306,3153815346114878592
56337,3053293899998372224
56342,891448504128467200
56362,5558072132138451072
56383,2936108466105350528
56384,889805490159196288
56395,2929132412729903360
56396,2929132412721883136
56412,5611000147998908800
56435,5609251202954097408
56464,3053008340512471808
56465,3107607888923893632
56494,3109285086532812672
56506,5604616422142107136
56507,5491455716203494272
56510,3154344142482667776
56511,5268299935740638848
56517,5509633632709922432
56530,5602538684468830976
56541,5189325928232611328
56546,952549391780350592
56548,2935800297913680768
56551,1140404874692519680
56568,5491177986437989760
56569,3044921810439529856
56573,5609465504642862464
56588,3115161946116891008
56604,3114276388283577216
56616,890405716132298112
56634,947510299926167040
56646,3046363785578413056
56658,3053142790169071616
56674,947617674108733568
56696,5606157422050142208
56707,2935945600943791232
56719,5564448715463824000
56737,3044713624783301504
56738,1102071978040840704
56744,2928320285949214208
56746,5590431691352087424
56748,5282549228479635200
56749,5282549228479635328
56752,2931001337671076352
56754,2931003227456742784
56773,949678085883629568
56810,3044690878637866240
56822,5485751926619569280
56826,5603139331348395008
56831,5485752721189751168
56834,5559989925232496128
56839,3052271358475921920
56864,1101463913751347584
56872,5486566428512017408
56881,5486565255985357824
56899,5610298354641664128
56901,2931267011469409152
56917,5281331588075295232
56922,5281331583776780416
56947,5560941410810858752
56964,890081123978558336
56967,5610337765266900480
56981,5617597771830467200
56984,5267412453764470400
56989,1102199388247780736
56992,5262796261568340992
57016,3139385763529290368
57047,2934890001063603328
57080,3033020898445678464
57096,3363328214498168832
57131,5212532426806995328
57135,5212532426806991744
57148,1101264253606756608
57152,5606733424406998144
57162,1099587841972454400
57167,5487063682647982592
57168,3114950049613545216
57176,1086857073575054336
57182,3362221075006361344
57200,974442459289450752
57212,5589264211866968192
57240,5561675957595006592
57257,5485519349846952192
57258,5485811128447560448
57261,5485807795552924800
57287,3160047687253852672
57292,990662592262609792
57294,3059259167191224064
57309,5490526457079362176
57311,871379358902943616
57317,1149685646181866752
57322,5618179379120530304
57334,3166062806131275136
57338,5207895614474267904
57341,986580964582650752
57343,5606450579335008128
57362,1109784231770355584
57366,5504510900660124544
57391,5490762779064802432
57437,3166273981084959616
57438,3048386337227421952
57468,3361992818968395264
57474,866170555710321152
57498,887107490487231232
57499,3139937447786558976
57533,5605196856910908544
57585,893134841432614784
57586,893134841431510016
57597,3162746953939339776
57632,5560598431902228480
57637,974099892699351808
57638,2931433308305043840
57639,2931433308305043712
57665,5505946764061558400
57706,5288654812254449152
57709,5288654056340204032
57714,5612710511362093184
57720,5207053972682267648
57741,5616676518517312640
57742,5585668808847130752
57757,5589641962830838912
57758,3027874634271026176
57772,5585594664827857024
57784,5485571056957211392
57797,5605848493648533760
57822,5490676707920375936
57824,5490676742283052800
57851,5616660158981552640
57867,3362743514828813312
57895,3170356360383686400
57908,3061567832367720064
57928,3047720376772053504
57943,1101840496483443072
57977,5586455444990684672
58000,5586435993084547840
58012,5592485716514387584
58013,5291777837593178112
58015,973649810191260800
58021,866770408024513536
58051,3062285877887101824
58052,3053782568490231808
58080,5510750186765286144
58089,3142543492206659968
58091,5505792759420018304
58111,865042319342035328
58118,3362709086369200256
58124,5585780035611283840
58136,3026941324998436992
58145,871778030653142912
58149,5288393235861328384
58169,1087317567082694912
58170,1087317562789799680
58177,898473932456801024
58180,3135007783106659584
58181,5287590484998589440
58208,1089608807581037312
58266,864813315982337792
58276,975538088268555392
58289,5510936210394560384
58301,5584928944896443776
58316,5586391875178809600
58337,5275194251607338240
58338,3026484061297836160
58352,866850569292962688
58376,3054410247896457088
58377,5613340668962508544
58380,3142235319712095616
58389,3170144227654748032
58403,5510986719206007424
58407,5510986611832215552
58408,5586375386806314112
58412,872310915835366656
58416,5619195087344340608
58417,5619195087344338688
58425,5586621436885730944
58433,872299684497283968
58460,5599391882194463616
58484,5536064483491364736
58505,5716592056411195776
58507,5492177781810332416
58509,5492177781810337152
58535,868389129656868736
58550,3142155059657697408
58569,892771521557561856
58575,5612374782356257664
58581,3165237107260436352
58584,3165237137324411264
58601,3135394712419214080
58625,975096973651282048
58635,5492673734568089984
58650,3041064135238502656
58658,3135302937555720192
58666,5536283355027483776
58669,5615298551266801152
58685,3086149613833461760
58690,1141846540594232192
58691,1141846540594232064
58714,879383936697674496
58744,1089430519194893824
58752,5612506517585426816
58755,5591818136859883008
58798,1086410435630109568
58850,5488992599704648192
58862,1085529486299785984
58878,1096472822451826560
58891,982225317987967616
58897,5600060423927221760
58898,986076971644333952
58904,3086347109312413568
58905,3033932049986463360
58922,672816969200760064
58935,3085067419516890752
58943,868275776880649856
58945,3169103432526660224
58961,5614055656455422208
58964,5494269057224530048
58982,5492781177473409536
58986,5288914949832215552
58994,5717278911884258176
58998,5494252598907669888
59014,5293620795177520000
59016,923784346531101184
59028,923269951184230784
59046,5591969255292621824
59053,5588854368907176320
59077,5295517830689595648
59084,5530513251147635584
59106,880330513129346176
59109,5599898482173957504
59120,925185708460455936
59131,5716974445937796096
59146,878242506191398784
59148,3148085511845416960
59164,3042078164133988864
59166,895864894442727936
59235,5494075405738673536
59237,5494075401441120512
59250,5489413785670576384
59262,5532076687962680064
59264,5532076623540516224
59295,3028825991002678784
59298,3086810072426115840
59331,5263459885557433984
59336,867848380391409408
59337,3043404067783520128
59339,5295137876409403136
59341,1082086159477202176
59358,5535886667548944256
59369,5587571170116861568
59388,3137015220758936704
59434,5194473223201601408
59435,5194473223201601280
59439,3164422334784813440
59462,5598661329740179712
59494,1088087942482170240
59499,3043761409059739776
59502,3056395145559634560
59518,5263566091506041216
59519,5263566087211617792
59537,867740005479885184
59540,867739936760402560
59548,5288206628124322816
59554,674429853974804352
59565,5599077220012673920
59580,1082234834065185280
59591,5488488130025843840
59596,3150647511375497856
59605,5718482907174281600
59613,5213454985782483328
59620,1096548409579914624
59647,5517192289819495296
59660,879036662822100224
59673,924077057141398272
59679,5587530591269014016
59684,3080880268777738624
59686,3080880273072665472
59689,674637799111944320
59699,3043561748914829824
59739,3151670714322193280
59742,5593865156934815872
59745,873994719110827264
59757,5270733013240337920
59767,3144837318276010624
59769,3144837112115126400
59776,5532225190752137344
59779,3056457061808958848
59788,1087760425456126208
59816,934229780010043264
59821,3151597867380171648
59823,5587456374233437184
59891,675050253411876480
59930,878953134300432768
59936,3143596038368379136
59940,5712257682800855168
59952,5719570534632744064
59969,5711018052146428544
59982,5710572745647453440
59984,873818281853806720
59988,5213864244628151424
59990,5710571680495418496
59992,3082588330031459200
60001,5718256515157378048
60002,5718256515152213760
60006,3080914632816248448
60026,1142428555905843072
60033,5539100299517728128
60043,3037597516813229312
60059,5595216555502363776
60078,3095485154747382016
60095,5725584343536324480
60109,5602379190880667904
60127,3152007091864270336
60135,5717790764605050880
60138,875615158730751360
60155,5291119509303209984
60161,3080726856841147264
60162,3080726650687125632
60166,5518676806608480384
60181,5296007937998585984
60186,3095413171095791232
60205,906745077396389120
60232,5519013772569768192
60233,5209656383563251072
60244,3084229484276399872
60246,1148635573922531840
60268,5215031827192173056
60271,5537332907591482496
60280,673438365068121600
60283,5594559120570403584
60285,5288257957277374208
60306,5711232560004075776
60327,5725285688690224256
60329,5725285688690224000
60348,3145390505765156352
60365,3088283009988253440
60369,5294165465748124672
60406,5711238499934258560
60417,5537849678068133376
60442,3150839277373651200
60452,5725637639788446208
60462,5270555167234424320
60466,670363374642836608
60503,5545600410397615744
60519,5697423999627597440
60525,5594573994039143680
60534,5269504931766064768
60550,3068568010588919936
60551,3068568006291108480
60570,5291146550419124096
60579,654311849203736960
60588,5275628485682704000
60600,3144542786598068864
60618,5596127161595521664
60624,3084314288408404224
60631,5725424708192147712
60647,5537899529741094272
60672,5270880863196221568
60674,5544346550534282496
60694,5289601427340383744
60704,1085149811189106048
60734,936641833642799744
60743,907000821224488832
60748,3081280701467809792
60776,5512466799294681472
60790,680145733892474880
60852,5534911336320258816
60857,3096007762070816128
60870,3087965251128848384
60885,1094575473403508736
60912,1081858487556182272
60919,3039398650000089472
60921,3039398650000089600
60968,5724499542178114688
60980,906922549740583808
60981,906922545445227648
60989,5546101203600389888
60995,680152090443478656
61004,5533156167861022720
61005,5533156167872834176
61017,650022138948718336
61019,5291575600469404160
61038,5596186397777298560
61039,5271209758906624384
61053,5721069237692798080
61059,5512884059663618816
61085,1094968518747322624
61109,1032793743239555712
61120,670512427188533376
61121,5545859787768286976
61124,5596210209086820096
61150,5532947501168773888
61183,5693989846860906624
61189,5194605718646398592
61200,3083590225639363712
61215,670721441772699392
61260,3094629180647032448
61263,5320324977678609792
61266,3094629283726174976
61267,670722502628729088
61282,5544588928434374016
61293,680942501864322944
61302,902180768407699456
61304,5540656593803837696
61305,5540656623868978560
61314,5513374033825351936
61326,5547832659534839936
61329,3095033113731843712
61337,928937074630507392
61369,876583897194190720
61396,5274419611303895424
61398,1032569447162580864
61421,3038320372690359296
61434,5713502398670853632
61435,5713502394377328768
61440,5540640204208194304
61450,3070832695300382464
61452,3067956368587354368
61473,5596846585803177216
61490,3083384234712571264
61502,909162525508848000
61525,5700866875470502400
61532,3067517422929399296
61603,669410647819832576
61619,1096701860171540352
61640,931487524994983808
61651,655655967809518976
61677,5547530396910274432
61680,676929726804749952
61691,5318753565107330688
61698,3089874656147104640
61705,3070375229745428864
61706,3146373675322192256
61713,3071204879988704256
61734,5290382561637603328
61745,5514279584733803392
61791,1135692123040556160
61819,5540812754521471488
61825,5519309262022462080
61838,1031625683933377152
61848,5544690633248286720
61856,675615677264385536
61893,5720903138424399104
61916,5699811932716379520
61932,650229774847207552
61947,5692576248557794560
61950,655396998461176064
61958,5276369492098540416
61980,1031661383701278976
62024,909192830801295104
62040,5701113479604587392
62059,1135616123595954176
62063,684044602123663616
62084,3062514614958221440
62094,907707085646269952
62110,5539891604295294720
62111,5320498837954261504
62113,5539891844813473024
62130,5721506289271200384
62144,5694304582066077440
62172,5720489206655186816
62193,5694459540177123584
62196,650430397063116800
62214,5320561883783146880
62249,907674615693567744
62262,649472245695986816
62263,5723464283254365952
62280,5727200595566893952
62348,931377024076663936
62362,5723020870831624192
62364,5721437947750140416
62371,5752319591539093120
62374,930511472203230464
62375,651973252394107392
62379,5320931770656526976
62384,3069870446533228544
62407,3065956666173917824
62414,5319716015741027456
62418,5519890323846926720
62420,5519889567932726912
62427,5693132532721447552
62436,908364559240386944
62440,1083942233889563904
62445,5319414238457357440
62447,3090486603086806144
62458,1035161026133713024
62461,679451907694651904
62465,5527101535284474880
62469,3090038517737811712
62470,5210532178932883584
62478,5514717838900733184
62490,708217670201714048
62509,931304937345481344
62517,5540020831269068416
62518,5320596591410333824
62525,3070204904228113024
62531,1122557636309502464
62534,901397533874917120
62550,5695987968721630976
62551,1035782147123862912
62570,652373680785395584
62572,5696843796781424640
62577,5314641395919477248
62579,5700408001164563072
62584,930446424921997824
62597,5723890442795808256
62612,676167047988099456
62632,676167215489980800
62633,5644174376610947584
62665,3090502404271858560
62690,5210534545460751872
62699,3066000891453132160
62725,930925678848600576
62728,1137173203859550720
62761,5514859401022467840
62763,5514859405317369088
62780,5695124096173940480
62796,1035592137771074560
62805,5221060758683267456
62822,5695148384215197056
62856,916345634973117312
62858,652961678988136960
62881,5695347743714326016
62904,5543821194439339136
62906,5543902214700555008
62908,662139989741487872
62915,3093523724785237632
62930,902972034525449088
62933,5722379133997256704
62935,599514865440544640
62966,5751099026256320000
62982,5515302542871362432
62994,5644934482745407616
62997,5276877741349363840
63006,5277806759956357760
63017,5302223305434575232
63040,3072961070640767488
63054,679550726302721792
63095,5723782316995845888
63097,5752068898591523584
63110,1028227230930769152
63128,930577850922831616
63133,904712978045388544
63138,5273132388130964608
63170,5541824648813110400
63175,5322283100511534848
63182,1150982210910907264
63193,5706216209991068928
63194,5706259945643846144
63195,5315977710564531200
63196,1090861598001615616
63198,5522885079992247808
63200,5722788525986605568
63209,5522541242086447744
63238,5541849667009824640
63251,5321323574761119872
63253,3093559939948809216
63259,5752987574915055744
63268,5695761538043060864
63272,5709732409521762688
63273,1035511323666048512
