Gaia G,Gaia BP,Gaia RP,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,PanSTARR g,PanSTARR r,PanSTARR i,PanSTARR z,PanSTARR y,SkyMap u,SkyMap V,SkyMap g,SkyMap r,SkyMap i,SkyMap z,2MASS J,2MASS H,2MASS Ks,APASS V,APASS g,APASS r,APASS i,APASS B,Teff,Logg
1.1258993213367746e-08,5.791462468446827e-09,2.0192610445395234e-08,8.701685885459608e-11,3.2640483439879004e-09,1.2070598013445029e-08,1.940695536727673e-08,2.512887832953079e-08,4.0081637720078e-09,1.2139549303652969e-08,1.963399018015362e-08,2.4676075316658006e-08,2.6469650267505676e-08,4.813582085754646e-11,2.918581515778602e-10,5.1690588767381645e-09,1.1647399849692535e-08,2.0740679533290644e-08,2.5249023020701043e-08,7.431571676948385e-09,1.9865556494106496e-09,8.860174062618548e-10,7.524960065861403e-09,3.2640483439879004e-09,1.2070598013445029e-08,1.940695536727673e-08,1.494784978761373e-09,3250.0,7.75
1.1466496896085835e-08,5.92459245750484e-09,2.050058770560585e-08,8.595035448892868e-11,3.3341570467243634e-09,1.2348955744023523e-08,1.973490118067732e-08,2.5388960411313148e-08,4.098244867674992e-09,1.2416608343846289e-08,1.996174600534742e-08,2.4973576384419778e-08,2.662499705452586e-08,4.632196748966174e-11,2.9437113643559147e-10,5.2888769706731525e-09,1.1913921366711306e-08,2.1065890703042064e-08,2.5459756417866144e-08,6.60295418031824e-09,1.7938566319965126e-09,8.153322030760054e-10,7.710965733115581e-09,3.3341570467243634e-09,1.2348955744023523e-08,1.973490118067732e-08,1.5198679875328635e-09,3250.0,8.0
1.1591803516410357e-08,6.017207508550787e-09,2.066073592213937e-08,8.768298009178042e-11,3.385811612314972e-09,1.2534294912817564e-08,1.9915699959164533e-08,2.5485084205580928e-08,4.163560684171654e-09,1.2600206543851597e-08,2.0140890790772122e-08,2.509428952227569e-08,2.6651380205114425e-08,4.6870370124482115e-11,3.0122368879270634e-10,5.37420053728587e-09,1.2091092506067312e-08,2.123561926984751e-08,2.5529284918452497e-08,6.208297334091417e-09,1.690971231238724e-09,7.743519553694694e-10,7.841610267124984e-09,3.385811612314972e-09,1.2534294912817564e-08,1.9915699959164533e-08,1.5408680920631512e-09,3250.0,8.25
1.1668589943806575e-08,6.07836925259766e-09,2.0747351248968947e-08,8.746804027776496e-11,3.4150297651697044e-09,1.2664312818405979e-08,2.0023483213311753e-08,2.5491693859571052e-08,4.201037690819061e-09,1.2727889430577821e-08,2.0246628197765223e-08,2.5135903842919957e-08,2.6560755609498502e-08,4.497614267234351e-11,3.0923388454356067e-10,5.425504294463499e-09,1.2213140696922104e-08,2.1330088084541827e-08,2.5489816751133968e-08,5.549936657612417e-09,1.5008808268925025e-09,7.01663835148492e-10,7.926290107920025e-09,3.4150297651697044e-09,1.2664312818405979e-08,2.0023483213311753e-08,1.554656419465851e-09,3250.0,8.5
1.1753125024192629e-08,6.105701768558976e-09,2.089543915248501e-08,7.272110316170918e-11,3.3390860714227332e-09,1.287382218598781e-08,2.0212739173915663e-08,2.551741264171749e-08,4.152325114167075e-09,1.2933402585390078e-08,2.0431985888080236e-08,2.519811180069882e-08,2.6474890360045312e-08,3.9446404284529964e-11,2.4784303590581925e-10,5.418366199953942e-09,1.2405470223373864e-08,2.149398025311342e-08,2.548766332422618e-08,5.9492220002731165e-09,1.5934079124882252e-09,7.354310886960886e-10,8.025116015812576e-09,3.3390860714227332e-09,1.287382218598781e-08,2.0212739173915663e-08,1.4250561564237656e-09,3250.0,8.75
1.1256146985590635e-08,5.816313795414901e-09,2.0100662905039207e-08,8.184143151915584e-11,3.2189101036497997e-09,1.2209203416854239e-08,1.9389317589090038e-08,2.477063021897351e-08,3.98119167248367e-09,1.2271859276053054e-08,1.9607349165306755e-08,2.4384499063662297e-08,2.5913877402350953e-08,4.685519566649292e-11,2.660632853658258e-10,5.170394391273413e-09,1.1771646452873511e-08,2.066577222481747e-08,2.4836623082869384e-08,7.759232679612777e-09,2.1672511696914525e-09,9.515616910728699e-10,7.603031550217757e-09,3.2189101036497997e-09,1.2209203416854239e-08,1.9389317589090038e-08,1.419685907595927e-09,3250.0,9.0
1.1154784477335364e-08,5.797030364525936e-09,1.9828936880758445e-08,7.203173441658632e-11,3.1636679594237567e-09,1.2225917780111107e-08,1.916948362691345e-08,2.4268130003285877e-08,3.942452925979238e-09,1.2282162216342166e-08,1.9378065289483787e-08,2.3918934591479417e-08,2.5299043776218863e-08,4.333988844703223e-11,2.2418957180751718e-10,5.150644743728274e-09,1.1783602810877237e-08,2.0388191420182517e-08,2.431320216471022e-08,8.478457114100392e-09,2.338827743550343e-09,1.0275577511181923e-09,7.644186998016653e-09,3.1636679594237567e-09,1.2225917780111107e-08,1.916948362691345e-08,1.327089348511793e-09,3250.0,9.25
1.0523459354704673e-08,5.467712979896899e-09,1.872734471364603e-08,7.871845583234276e-11,3.0202177212784655e-09,1.1470616715383022e-08,1.807207581626169e-08,2.3053009274056277e-08,3.747930790187892e-09,1.1526671353182452e-08,1.8272296384995746e-08,2.2655547084447758e-08,2.4213587655236797e-08,5.027570705436311e-11,2.3056619331816745e-10,4.8744245531289455e-09,1.1061866035944277e-08,1.924346126213813e-08,2.318601263491575e-08,1.0793418137690943e-08,3.4010742179375198e-09,1.4296744717126358e-09,7.191305062408294e-09,3.0202177212784655e-09,1.1470616715383022e-08,1.807207581626169e-08,1.2954234311138575e-09,3250.0,9.5
1.043402721021042e-08,5.3306546261830745e-09,1.8879049373203867e-08,1.5452184476808497e-10,3.139661647576386e-09,1.0875670778020564e-08,1.797022138920116e-08,2.4216708108967897e-08,3.790531680267742e-09,1.0954335754432042e-08,1.8199328550478674e-08,2.3415386068608457e-08,2.6509764536735015e-08,1.1106355344171828e-10,3.8985622729376814e-10,4.803552263810525e-09,1.0521037452688962e-08,1.932402224461601e-08,2.4825439984215667e-08,2.5080421871135295e-08,1.2872085269741596e-08,6.659797604985233e-09,6.8304262490729125e-09,3.139661647576386e-09,1.0875670778020564e-08,1.797022138920116e-08,1.5751622456181572e-09,3500.0,6.0
1.0864613077070789e-08,5.602789828107441e-09,1.9544691453599234e-08,1.5953204335320352e-10,3.3205702162519975e-09,1.1385992548623042e-08,1.8640337552137168e-08,2.492643778167418e-08,4.006338892424424e-09,1.1464453909575342e-08,1.8872704929759384e-08,2.413752609099256e-08,2.7185425439643933e-08,1.1393124715032891e-10,4.0678841800490617e-10,5.067238320645613e-09,1.101487003030286e-08,2.0011784326541463e-08,2.5516665343156253e-08,2.4469995553900522e-08,1.1519964989671719e-08,5.655711979898497e-09,7.195273134301993e-09,3.3205702162519975e-09,1.1385992548623042e-08,1.8640337552137168e-08,1.6624273432529746e-09,3500.0,6.25
1.1302364288867748e-08,5.8794330131925025e-09,2.0220707627737688e-08,1.628364544577634e-10,3.5014675458011596e-09,1.1910618350063661e-08,1.9322113129446198e-08,2.5641170795042617e-08,4.221899879296637e-09,1.198865930628509e-08,1.9557642787703094e-08,2.486785584315195e-08,2.785743746909604e-08,1.1463623696609158e-10,4.2386450518649984e-10,5.333278403141073e-09,1.1521023979790337e-08,2.0710568819914047e-08,2.6208777867933292e-08,2.369408367251648e-08,1.0192278158277014e-08,4.784365694375895e-09,7.563434349047683e-09,3.5014675458011596e-09,1.1910618350063661e-08,1.9322113129446198e-08,1.750377133911323e-09,3500.0,6.5
1.1743813721095527e-08,6.158359086113092e-09,2.0901370261132193e-08,1.6418367237025509e-10,3.6793999859175283e-09,1.244497434023778e-08,2.001026605192728e-08,2.635322161963534e-08,4.43604945274617e-09,1.2522612444613718e-08,2.0248799901408277e-08,2.5599290365684194e-08,2.8516506099276485e-08,1.1282165627829702e-10,4.406369065188009e-10,5.599640529178432e-09,1.2036863660069504e-08,2.1414690824919968e-08,2.6893284300169785e-08,2.2712339533970117e-08,8.918500768489307e-09,4.047017931837691e-09,7.935253102582904e-09,3.6793999859175283e-09,1.244497434023778e-08,2.001026605192728e-08,1.8374470391231432e-09,3500.0,6.75
1.2182766280496986e-08,6.435789206922414e-09,2.1576614075271948e-08,1.6605047887447277e-10,3.851943493941251e-09,1.2981992401221788e-08,2.0695009794444295e-08,2.7050817534205488e-08,4.645895440618561e-09,1.3059139825279977e-08,2.093627930057222e-08,2.6320001423320852e-08,2.9150622953523404e-08,1.1178757984943389e-10,4.564124793941863e-10,5.862816646208544e-09,1.2555508510559208e-08,2.2113768309137496e-08,2.7558564168754423e-08,2.1651944026843873e-08,7.790342901469494e-09,3.4398380649051236e-09,8.311398188939312e-09,3.851943493941251e-09,1.2981992401221788e-08,2.0695009794444295e-08,1.918903562385894e-09,3500.0,7.0
1.2620464780285441e-08,6.712590715414873e-09,2.2247836010999794e-08,1.681992988908326e-10,4.0207508489494674e-09,1.3522724669536589e-08,2.137827194333244e-08,2.7733594895691494e-08,4.853224926637334e-09,1.3599245836075149e-08,2.1621993975822445e-08,2.703092874662742e-08,2.9756287026760375e-08,1.1124449901776613e-10,4.70801210232093e-10,6.124653990842217e-09,1.3077744350246862e-08,2.2809598440742194e-08,2.8202565990813704e-08,2.0342887578737285e-08,6.7322093849812845e-09,2.9220845266195527e-09,8.691929993485347e-09,4.0207508489494674e-09,1.3522724669536589e-08,2.137827194333244e-08,1.992197433315668e-09,3500.0,7.25
1.3047626424628402e-08,6.98431732819231e-09,2.2898427277148212e-08,1.6976882037427068e-10,4.185464303840539e-09,1.405519060882688e-08,2.204347877994158e-08,2.8384413441391133e-08,5.056363940180043e-09,1.4130877841654256e-08,2.228924261995009e-08,2.7712940377150322e-08,3.032117130897332e-08,1.1068890579491912e-10,4.825117780416727e-10,6.382086057671204e-09,1.3591767040528155e-08,2.3484878504599793e-08,2.881138554094824e-08,1.9065218883923825e-08,5.85070764760725e-09,2.5067572300000418e-09,9.067126086033116e-09,4.185464303840539e-09,1.405519060882688e-08,2.204347877994158e-08,2.0611719285845975e-09,3500.0,7.5
1.3465655006155296e-08,7.25252633582628e-09,2.3529415240226146e-08,1.7082864226824748e-10,4.347848044552543e-09,1.4581001125676128e-08,2.2692187343727435e-08,2.900151857254722e-08,5.256766561627836e-09,1.4655636639282318e-08,2.2939550753393866e-08,2.8366421590907908e-08,3.0838135317570084e-08,1.0947197539735914e-10,4.934987284756501e-10,6.6362051751714864e-09,1.409908577652867e-08,2.4140960304116037e-08,2.937980421626035e-08,1.7600392342813068e-08,5.049586088340027e-09,2.1534945368595287e-09,9.437649036863399e-09,4.347848044552543e-09,1.4581001125676128e-08,2.2692187343727435e-08,2.1291420390188897e-09,3500.0,7.75
1.3849978793710577e-08,7.50101610561085e-09,2.4103960184334495e-08,1.7086634509846272e-10,4.496011477937266e-09,1.5071821979290333e-08,2.328722446616079e-08,2.9546607846165152e-08,5.440614005191514e-09,1.5145087525784203e-08,2.3535562659819266e-08,2.8951040102992948e-08,3.127408929063342e-08,1.0767534268319257e-10,5.0166986144763e-10,6.870701016536639e-09,1.4572016195775367e-08,2.47396529984576e-08,2.9873311690694947e-08,1.6150859041765734e-08,4.433857382250893e-09,1.9072758628503314e-09,9.782280077647215e-09,4.496011477937266e-09,1.5071821979290333e-08,2.328722446616079e-08,2.1892488901655655e-09,3500.0,8.0
1.4188249942951143e-08,7.723009582867274e-09,2.4601643864477365e-08,1.7108378771287763e-10,4.62780400056568e-09,1.551051060253525e-08,2.380775751999842e-08,3.000084263885424e-08,5.604380273474906e-09,1.5582305756737996e-08,2.405637643313716e-08,2.9444957036901982e-08,3.1618103899265375e-08,1.0631035099674505e-10,5.093839187035752e-10,7.079924640770018e-09,1.499443895375335e-08,2.5259753697206742e-08,3.027730424430729e-08,1.4896989440948758e-08,3.956114195734789e-09,1.7156028856492928e-09,1.0090773574502642e-08,4.62780400056568e-09,1.551051060253525e-08,2.380775751999842e-08,2.242576161361874e-09,3500.0,8.25
1.4427701848417127e-08,7.890445757579544e-09,2.4932989850490025e-08,1.7283909316169515e-10,4.73270076564458e-09,1.583001092668536e-08,2.4161994356173436e-08,3.0273441051724266e-08,5.732204918758145e-09,1.5900231343427203e-08,2.4409781844518697e-08,2.9751549702920567e-08,3.1795852258690865e-08,1.0615808214461267e-10,5.201891167382944e-10,7.240076682438779e-09,1.5302169641508957e-08,2.560738259357378e-08,3.050898856413363e-08,1.3947445025905383e-08,3.6590659706698115e-09,1.5918266475964824e-09,1.0321390914222958e-08,4.73270076564458e-09,1.583001092668536e-08,2.4161994356173436e-08,2.291146738666247e-09,3500.0,8.5
1.4580497277987004e-08,8.007752152710409e-09,2.5118778433659495e-08,1.7376042813282643e-10,4.799552346058514e-09,1.6061838391267358e-08,2.437526262843642e-08,3.036845294057472e-08,5.817075259806849e-09,1.6129632672974133e-08,2.4620516152953008e-08,2.9879411820190845e-08,3.179869276951461e-08,1.05900467192556e-10,5.261929056476259e-10,7.350361128054933e-09,1.5524072533635538e-08,2.580407784295975e-08,3.056836005833782e-08,1.3203797898393202e-08,3.5232456661593166e-09,1.5442364986153385e-09,1.049009257136537e-08,4.799552346058514e-09,1.6061838391267358e-08,2.437526262843642e-08,2.3156130439828266e-09,3500.0,8.75
1.4632632200224544e-08,8.051478526042887e-09,2.5165377492464014e-08,1.7069804223473714e-10,4.806041696643984e-09,1.6178221124320053e-08,2.444904039402246e-08,3.03217444261644e-08,5.8349347076884855e-09,1.624350579871729e-08,2.469116898510119e-08,2.9856254378339066e-08,3.168287194980642e-08,1.0466516810481618e-10,5.146379398939492e-10,7.3850289258896685e-09,1.5632810738509274e-08,2.5857920414176612e-08,3.050219439182564e-08,1.3196271581754546e-08,3.5079693683070203e-09,1.5301528694592903e-09,1.0565770460271731e-08,4.806041696643984e-09,1.6178221124320053e-08,2.444904039402246e-08,2.2977074148752964e-09,3500.0,9.0
1.4845225617111769e-08,8.198375684567802e-09,2.5450577975732647e-08,1.4538443783767437e-10,4.886238153488379e-09,1.6483251755985928e-08,2.4761843780667625e-08,3.052494491374012e-08,5.950242463933895e-09,1.6547503227941192e-08,2.5002648432597255e-08,3.0106825231383825e-08,3.175098180064521e-08,8.784558352136737e-11,4.518813188873442e-10,7.541508049746633e-09,1.5930622800195563e-08,2.616083689733759e-08,3.064806691052483e-08,1.2541739184796517e-08,3.4771671769004704e-09,1.4960202167355573e-09,1.0814997276463114e-08,4.886238153488379e-09,1.6483251755985928e-08,2.4761843780667625e-08,2.2772274834300057e-09,3500.0,9.25
1.5031613499245892e-08,8.404509398234835e-09,2.552118087908125e-08,1.1369388230745734e-10,4.98235313585691e-09,1.691622976839203e-08,2.4920881545982615e-08,3.022909808351211e-08,6.105711114251113e-09,1.69713338693259e-08,2.514829499014509e-08,2.990293566512047e-08,3.1188894651493514e-08,6.922172388050294e-11,3.5934533184235015e-10,7.764631645065948e-09,1.6348452735839568e-08,2.6237251117800263e-08,3.026300152031263e-08,1.2195332758488657e-08,3.61220608888573e-09,1.5302316400001308e-09,1.1207607461552505e-08,4.98235313585691e-09,1.691622976839203e-08,2.4920881545982615e-08,2.2092920426475983e-09,3500.0,9.5
1.2481413460546405e-08,6.705381276225383e-09,2.1944641429675896e-08,2.800390565652134e-10,4.197564187561697e-09,1.3173521202629578e-08,2.1009831637953846e-08,2.768260779194164e-08,4.981239288576968e-09,1.3257077122748829e-08,2.1257462555992124e-08,2.681001952213288e-08,3.016717744777121e-08,2.0899975732702431e-10,6.579717163593406e-10,6.177939660684366e-09,1.2760872365129276e-08,2.246756039340565e-08,2.8377946035185302e-08,3.276698688870197e-08,2.325539401775132e-08,1.4599586551204069e-08,8.557542393290802e-09,4.197564187561697e-09,1.3173521202629578e-08,2.1009831637953846e-08,2.266513498529808e-09,3750.0,6.0
1.289096561251713e-08,6.969919208933487e-09,2.2566870031937825e-08,2.8494242681463124e-10,4.3720437045675905e-09,1.3667519516283281e-08,2.163628922570738e-08,2.8343722625753054e-08,5.1905415656157e-09,1.375085264795498e-08,2.1886600834021884e-08,2.7477528370060818e-08,3.081003942935436e-08,2.1194736744934714e-10,6.738445852531457e-10,6.435257310646411e-09,1.3239749989366115e-08,2.3108424457825226e-08,2.9030430878607898e-08,3.267111451959579e-08,2.174898424057565e-08,1.305672486262474e-08,8.916090650015257e-09,4.3720437045675905e-09,1.3667519516283281e-08,2.163628922570738e-08,2.351301922524804e-09,3750.0,6.25
1.333442104427906e-08,7.256540903272359e-09,2.323958805247815e-08,2.906321709745276e-10,4.560008122646495e-09,1.4204125128208308e-08,2.2314255518339244e-08,2.9055218720735214e-08,5.4169166604617566e-09,1.428718806474058e-08,2.2567385609219434e-08,2.8197229181924996e-08,3.149831764703297e-08,2.1547341363097278e-10,6.911066806803459e-10,6.714199726335014e-09,1.3759992039887837e-08,2.380141915190694e-08,2.973095321442996e-08,3.2483468052897225e-08,2.015826813067092e-08,1.151813182609128e-08,9.307064994946995e-09,4.560008122646495e-09,1.4204125128208308e-08,2.2314255518339244e-08,2.439445520443545e-09,3750.0,6.5
1.3804516362747517e-08,7.561612632288144e-09,2.3949797237830193e-08,2.950904472580613e-10,4.760648920331592e-09,1.4774628320479768e-08,2.3031134213698848e-08,2.980130622498192e-08,5.65865524932333e-09,1.485733004368486e-08,2.3287104458901754e-08,2.8954043697307823e-08,3.2214219775553e-08,2.1780940326940662e-10,7.075441065368279e-10,7.012006553435003e-09,1.4313085977272228e-08,2.4533320754927284e-08,3.046311786518647e-08,3.2173796549323745e-08,1.849106061999075e-08,1.0047594791375204e-08,9.723810244243405e-09,4.760648920331592e-09,1.4774628320479768e-08,2.3031134213698848e-08,2.5328240111048637e-09,3750.0,6.75
1.42977967821385e-08,7.8832704574726e-09,2.4691521304672467e-08,2.97371939074272e-10,4.972946044538519e-09,1.5375048778708238e-08,2.3781368905983272e-08,3.0574220487239004e-08,5.9141707300558324e-09,1.5457298155231466e-08,2.4040128242018456e-08,2.9740702936231915e-08,3.2948650694498765e-08,2.1726747067729106e-10,7.252696779339891e-10,7.326409231671542e-09,1.4895166976428741e-08,2.529815426994419e-08,3.121857355346602e-08,3.172314271705677e-08,1.6775219079378922e-08,8.675168112215706e-09,1.0163301607990472e-08,4.972946044538519e-09,1.5375048778708238e-08,2.3781368905983272e-08,2.6322522944072956e-09,3750.0,7.0
1.4807541660800244e-08,8.217245447269409e-09,2.545417524981182e-08,2.985288697572591e-10,5.193292140884587e-09,1.5998462032655645e-08,2.4554687871579476e-08,3.1360867528207085e-08,6.1794812407830886e-09,1.6080129594056625e-08,2.4816093299885902e-08,3.054480159302638e-08,3.368659248902685e-08,2.150014111749557e-10,7.43993359698837e-10,7.652947356137508e-09,1.5499463699043865e-08,2.608507740260726e-08,3.198310610453659e-08,3.111037139716725e-08,1.5061498754187054e-08,7.433651513460963e-09,1.0620268810026144e-08,5.193292140884587e-09,1.5998462032655645e-08,2.4554687871579476e-08,2.7352387902942e-09,3750.0,7.25
1.5323375519249598e-08,8.556659342991057e-09,2.622212962245836e-08,3.008262339852904e-10,5.416020204933596e-09,1.6633528111439774e-08,2.5335791433347405e-08,3.2143313688870246e-08,6.448230043945708e-09,1.6714427781151294e-08,2.5599566927626254e-08,3.13485718011472e-08,3.44094480855126e-08,2.1403672221069365e-10,7.625805567237222e-10,7.984393167186721e-09,1.6114846176146076e-08,2.687809919400034e-08,3.2738833931330364e-08,3.03157944646067e-08,1.3414805228809335e-08,6.361715542967209e-09,1.1085792922592636e-08,5.416020204933596e-09,1.6633528111439774e-08,2.5335791433347405e-08,2.838153019739268e-09,3750.0,7.5
1.5837585973495426e-08,8.896508394195213e-09,2.6983337108043846e-08,3.0317181999292594e-10,5.637159131627653e-09,1.7272104553975735e-08,2.611317666356537e-08,3.290664820559095e-08,6.715938988764406e-09,1.735200934361655e-08,2.637893007772381e-08,3.213774874667822e-08,3.510068570547559e-08,2.13273091962494e-10,7.801241065246057e-10,8.315628162778458e-09,1.6733310482311348e-08,2.7664980528881265e-08,3.347018109186397e-08,2.9285247139796005e-08,1.1833847859663388e-08,5.4634878646893875e-09,1.1553543358630711e-08,5.637159131627653e-09,1.7272104553975735e-08,2.611317666356537e-08,2.9385299450120097e-09,3750.0,7.75
1.6345753009192412e-08,9.234310730165323e-09,2.7730433751902098e-08,3.0560338747947145e-10,5.855243366197489e-09,1.7909081867948978e-08,2.6879520791094543e-08,3.3643058819261805e-08,6.980753115250596e-09,1.7987713160959735e-08,2.7146813117842074e-08,3.290376132324437e-08,3.575464568992047e-08,2.1270191229218702e-10,7.970021024733255e-10,8.644275023406918e-09,1.734988895541561e-08,2.8438089675370575e-08,3.4170889714021904e-08,2.8184317644445925e-08,1.0455901250292423e-08,4.68946045798041e-09,1.2020063114789637e-08,5.855243366197489e-09,1.7909081867948978e-08,2.6879520791094543e-08,3.036012406068333e-09,3750.0,8.0
1.6834887866549627e-08,9.561512560381933e-09,2.8443729214699892e-08,3.072449909991173e-10,6.064141013101196e-09,1.8529484673961477e-08,2.761538425015085e-08,3.43299441731623e-08,7.235533686838826e-09,1.8606559032706785e-08,2.7883656033951654e-08,3.3624792458080035e-08,3.6346464113652746e-08,2.1146130651554107e-10,8.122054541615358e-10,8.961831498770616e-09,1.7950011034029994e-08,2.917737377825031e-08,3.4816806950515734e-08,2.691605356695113e-08,9.222728643204006e-09,4.0726649327315106e-09,1.2474021409251997e-08,6.064141013101196e-09,1.8529484673961477e-08,2.761538425015085e-08,3.1272110586801644e-09,3750.0,8.25
1.728978378115862e-08,9.869054269044416e-09,2.9098943047335596e-08,3.085943361354643e-10,6.2589260115172406e-09,1.9114414660036913e-08,2.82964423822195e-08,3.4941382118367995e-08,7.473794587248414e-09,1.9189670421819154e-08,2.8565029223221965e-08,3.427420699338481e-08,3.685213075299958e-08,2.099577081557824e-10,8.265552972058807e-10,9.2596617686018e-09,1.8515386839141192e-08,2.9857803421280725e-08,3.5383222981267544e-08,2.5534407841956e-08,8.151098372340623e-09,3.5652510000166265e-09,1.2902119223849133e-08,6.2589260115172406e-09,1.9114414660036913e-08,2.82964423822195e-08,3.2112134062672675e-09,3750.0,8.5
1.764774666196859e-08,1.0118217322674243e-08,2.9599640195595265e-08,3.1139290109228356e-10,6.420014280365047e-09,1.9581312171815272e-08,2.8823169252486814e-08,3.538559596147544e-08,7.669254276043925e-09,1.965475923645735e-08,2.909126185485124e-08,3.475382843870765e-08,3.719712251964453e-08,2.1009541030528802e-10,8.418595447685559e-10,9.502150262807585e-09,1.8966611534199833e-08,3.0379412824747864e-08,3.5787004748447315e-08,2.4419062577106505e-08,7.44578193088547e-09,3.252117992064077e-09,1.3247185747622713e-08,6.420014280365047e-09,1.9581312171815272e-08,2.8823169252486814e-08,3.284836182471181e-09,3750.0,8.75
1.7906391506227078e-08,1.0311639787514487e-08,2.9931976240369566e-08,3.162125429602419e-10,6.543238886093106e-09,1.994215917170065e-08,2.9185358664383776e-08,3.562919003437461e-08,7.819897244187274e-09,2.0013101567699098e-08,2.9451206450695028e-08,3.5031757046681684e-08,3.734394353626532e-08,2.12190197713064e-10,8.586376099077195e-10,9.6900271397743e-09,1.931470540565524e-08,3.0726384004531186e-08,3.59946394283421e-08,2.3501854936186772e-08,6.981587919546534e-09,3.0423761995105043e-09,1.3519765867972471e-08,6.543238886093106e-09,1.994215917170065e-08,2.9185358664383776e-08,3.3399147190791476e-09,3750.0,9.0
1.8105592008611125e-08,1.0465270466171072e-08,3.0172755138236544e-08,3.160301205999076e-10,6.6305079519131855e-09,2.0245415403786684e-08,2.9459506456218895e-08,3.576156904057672e-08,7.932934737603349e-09,2.0313386624209104e-08,2.9722050964885117e-08,3.519742675327773e-08,3.738111184675632e-08,2.1195410568626981e-10,8.586704541241155e-10,9.837675660891706e-09,1.9606174117303174e-08,3.097914138124625e-08,3.609548065110123e-08,2.296713140952377e-08,6.71763589625126e-09,2.928030206920331e-09,1.3748441225700363e-08,6.6305079519131855e-09,2.0245415403786684e-08,2.9459506456218895e-08,3.363815237999241e-09,3750.0,9.25
1.822346089575618e-08,1.0553880519809506e-08,3.0318307575169215e-08,3.052801710410814e-10,6.692830063871886e-09,2.0407218860506186e-08,2.962667770378386e-08,3.584908621440905e-08,8.010668601467494e-09,2.047486757657007e-08,2.988812066679653e-08,3.53108565869745e-08,3.739423496180942e-08,2.0355365212240233e-10,8.380683685946427e-10,9.933645830665208e-09,1.9764263530891884e-08,3.113807637433424e-08,3.61569385807292e-08,2.250402836848238e-08,6.682349029899092e-09,2.8905527310547736e-09,1.3880549358857691e-08,6.692830063871886e-09,2.0407218860506186e-08,2.962667770378386e-08,3.379785398279719e-09,3750.0,9.5
1.568678820272968e-08,8.9483678822147e-09,2.6578855505334952e-08,5.590396132754481e-10,5.9756324579259614e-09,1.6788279792775283e-08,2.563256011690454e-08,3.2785062857089775e-08,6.964134172369519e-09,1.6879296886409587e-08,2.5904240678162608e-08,3.186830059923594e-08,3.538646026037674e-08,4.353523384923278e-10,1.2058051153575617e-09,8.438281057208242e-09,1.6294779123862598e-08,2.7223610886333573e-08,3.35290290211566e-08,3.96243436503462e-08,3.462298938091568e-08,2.4050048380226498e-08,1.1361649149049734e-08,5.9756324579259614e-09,1.6788279792775283e-08,2.563256011690454e-08,3.4843550447395546e-09,4000.0,6.0
1.5975340240018523e-08,9.13669877298e-09,2.7010066787566542e-08,5.484067681097104e-10,6.097591149463705e-09,1.7146959692185082e-08,2.6068333631744816e-08,3.323290805876103e-08,7.114909866319642e-09,1.723729779348006e-08,2.6341373171304334e-08,3.2320440128648226e-08,3.582165324559994e-08,4.250842902368341e-10,1.1943156589918688e-09,8.626645982670462e-09,1.6642588682377147e-08,2.7666386963116012e-08,3.397233173570806e-08,3.974303416467963e-08,3.349943478015771e-08,2.2727840296770128e-08,1.162968231314386e-08,6.097591149463705e-09,1.7146959692185082e-08,2.6068333631744816e-08,3.527919228401964e-09,4000.0,6.25
1.6311189398845217e-08,9.35723643425402e-09,2.7510241796637938e-08,5.405492101986075e-10,6.2422911332256175e-09,1.756253275002648e-08,2.657405287511847e-08,3.37517556908938e-08,7.29215830561153e-09,1.76521403010739e-08,2.6848667016759573e-08,3.2844799136131806e-08,3.632440882479534e-08,4.17110353920029e-10,1.188024619009949e-09,8.846665792659094e-09,1.7045956537243268e-08,2.8180199316764937e-08,3.448531558181609e-08,3.9843750685794994e-08,3.220062693727348e-08,2.1232983349083758e-08,1.1940199618583867e-08,6.2422911332256175e-09,1.756253275002648e-08,2.657405287511847e-08,3.5844642768361726e-09,4000.0,6.5
1.6698289770438866e-08,9.613248316411263e-09,2.8084066780671238e-08,5.356361671991308e-10,6.412539998611875e-09,1.8039717628303838e-08,2.7154771331806817e-08,3.434562079164365e-08,7.499012036451989e-09,1.81285908550999e-08,2.7431183070204716e-08,3.34457044035946e-08,3.689774864099295e-08,4.115852909076557e-10,1.1876636080837804e-09,9.101782542838954e-09,1.7509225338024463e-08,2.8770079819578615e-08,3.5071640035940385e-08,3.991033615224296e-08,3.0711997769110204e-08,1.9645028411576393e-08,1.2297410334506801e-08,6.412539998611875e-09,1.8039717628303838e-08,2.7154771331806817e-08,3.655880778811131e-09,4000.0,6.75
1.7135840796553765e-08,9.904821623265922e-09,2.8729104946947378e-08,5.33494439623041e-10,6.608630864337253e-09,1.8578197500966343e-08,2.7808218376558598e-08,3.501064939457534e-08,7.735804274792072e-09,1.8666287256954375e-08,2.8086582018934132e-08,3.411966672520635e-08,3.753687856407536e-08,4.082309373363454e-10,1.1931578881912848e-09,9.39230013659027e-09,1.803203004795792e-08,2.9433417290755653e-08,3.5727079898972883e-08,3.9921903177382884e-08,2.903930266558247e-08,1.788895806831694e-08,1.2701624553333219e-08,6.608630864337253e-09,1.8578197500966343e-08,2.7808218376558598e-08,3.742313244667916e-09,4000.0,7.0
