ms_source_id,radial_velocity,radial_velocity_error
1628747878927025024,-78.545334,11.318932
1640311751953809152,,
1670570827345775104,-35.34639,2.0464506
1675571161414528128,,
1681685408137858432,,
1725516000366101120,-46.025536,0.5943661
1726544834012721280,-61.371067,1.973203
1728277247724360320,-34.40318,1.1218379
1729985412053750144,,
1735484134133152128,,
1749541875622774272,14.94566,0.68901575
1777802279392134656,,
1782328590806838400,24.727093,3.1757634
1798091395661840000,-79.8393,1.6287235
1811493166797325440,-1.496406,3.3939567
1813337292612943360,,
1827244980865518720,,
1850891039243049600,,
1890970437098172800,-65.258995,0.7501592
1891654784304086272,,
1907895876718322048,-28.33998,3.3354578
1916314734171463168,-39.350403,3.6185594
1936985827653021440,-0.64022475,0.97942775
1956647363301926784,-16.17844,4.7707314
1958071329641793408,,
1961899352389821696,,
1970363972718229376,,
2007829079829534976,-46.59533,4.080449
2014749917101512064,-28.03497,0.33570746
2023394556715215488,-61.955475,3.6547165
2038304793375151488,,
2048599211506044160,-22.678518,5.062875
2049506583472233344,,
2068676396900658048,,
2072163150133690880,,
2079189171174232448,,
2080273805032934272,,
2093406887308878848,,
2102372232104306944,0.46099615,0.17831963
2115601560301078528,,
2125909718037183616,,
2133048232857671936,-21.826418,0.19061102
2156588909949358848,,
2163311397072779776,-49.63057,1.3602929
2173888114812999808,,
2187942828344053888,,
2235140941215544320,-30.55518,2.2673206
2238472878061624192,,
2239070428271366656,-3.8634503,3.0809257
2253023226531699072,,
2259109096405607040,-37.25094,3.5133674
2264228628702689536,-26.09787,4.5383186
2266134254153054592,,
2272326875439656448,,
2279733460641842432,-27.223011,3.83142
2289639785531150464,,
2291173707329950848,-27.491522,5.9173965
2360440019301033856,10.644717,7.407416
2360890750348793856,7.0096684,3.634965
2383845769997715072,-17.036757,31.154968
2387053041122939008,,
2393186666736079872,,
2394320473678121600,,
2397201877042423936,,
2400614520616762496,,
2401573672713544576,,
2469281568687952000,,
2488397677848085760,,
2498452265007444864,,
2503065536624093056,,
2504214148318498432,,
2533686733594864512,6.436599,4.990087
2534260777448123520,,
1727337062828928,,
160609825295155712,-44.761623,1.7167811
170548207820660864,-12.022358,3.4092727
177513717060044160,-31.975876,3.9375112
209415218009212288,-41.480015,0.31536207
214288219185418368,,
217327887799089024,,
242769594732768128,29.562355,0.8408921
1568292400304737920,,
1573586475776279552,,
1578860356314401024,,
1582844849014429184,,
1587233893274740992,,
1591027895584902784,3.863599,0.81502295
1592229558714831488,-17.573977,2.7093616
1602693881458313856,,
1623525920248840192,,
1632737010191611776,5.534429,0.68015546
1633156473878275968,,
1643760370173598080,,
1645767597369613184,-31.062302,0.22408849
1647162293509783680,-31.4597,0.93128455
1648175665273907968,,
1651248456675014016,,
1657494404276251008,-2.2986853,7.911217
1660733359372772352,,
1662511510192887168,,
1664672875175277824,9.338507,2.3889217
1672844544376331392,,
1699102776129169536,-7.7558126,0.30338037
1711241521939063168,,
1713981195677468288,-25.235903,1.1420884
1716334013122280064,,
1718936832023603968,,
1719649448700848384,,
1719866434744560640,,
1728727433313114112,,
1767216971714296192,-14.061994,0.18590848
1776071957327819008,,
1782708128477034240,-44.848446,2.8116703
1827431279370968192,-28.091747,4.0227056
1841623393171766656,2.399783,3.3405998
1855489922726779008,-81.7573,9.96987
1863297932753415808,,
1865477160496742528,,
1898947673136149504,-37.42433,0.13716236
1900868485588851840,-32.96399,0.83295816
1907699407733986688,-65.02401,1.3165281
1909205704305120000,,
1929912772430097792,,
1946766636418041344,,
1952781819715968000,,
1966403669272825600,,
1982607588747810304,,
1982996609706240640,-37.527306,0.46633396
1983175589584018560,,
1990990020580388992,,
1999896550110262400,-44.484787,0.16563869
1999911599675575680,-13.052015,2.6381936
2015135953060163584,,
2060669856312473984,2.395675,0.46998766
2062621695611659776,-78.24991,4.7657523
2064328275083623168,,
2074228930641348608,,
2090438412073895424,-44.090595,19.158812
2090626428561466112,-9.647005,0.17345153
2103066852871579520,-16.066309,4.4792767
2110955088587802112,,
2112601920784847616,,
2117775363511909120,15.545172,4.435174
2137883335241140864,,
2148954386538063232,-15.460447,2.3036733
2154545231366967040,,
2161144087839141888,,
2190771287648996352,15.207847,3.0783703
2198430859305721344,-20.429737,0.118193366
2210262605152407552,,
2213425831384308736,-8.360354,0.96510476
2215430790837753088,,
2218209084922499328,-8.138235,0.88781077
2221218512666382464,-47.009125,3.818849
2245551671360009728,0.47502896,0.17331098
2257553871568179968,-19.084156,3.067499
2267838943853424256,,
2285744834308258816,,
2291986967977057280,-5.5069256,0.98088914
2299189284536000256,4.6587086,2.339757
2313818699058718208,1.6837215,0.12895106
2314374055510129152,,
2337889237677983616,2.7749298,0.73268306
2346744708623638272,,
2357555003869348864,14.223404,2.4870315
2381058267503056000,47.39157,0.4222597
2388008452301038208,,
2408755309004311040,-41.830853,3.1301734
2416269955584408704,-0.26503453,0.31948557
2495312746993290368,,
2534319124579490944,,
2541712824880677120,21.609982,1.1309407
195015120381687168,26.696098,1.2441207
203996588487990784,-2.7596512,0.45649374
226433635080828160,23.32826,0.5759141
229424581587834752,-15.63689,1.5731684
241791888378330624,,
1568522266954738688,-21.972404,1.2809399
1602274318989385088,18.389545,1.2977624
1622016664445057920,,
1623509015257989376,,
1624484075912899968,-48.76141,0.12094745
1655758550293848192,,
1661108872657588096,,
1667676667927077632,-4.0328436,0.2948317
1686609162941520512,,
1686760856891290112,,
1690086608982472832,6.091297,18.022375
1693530829157078912,,
1694226716938100736,,
1701003797373747584,20.69954,0.40894282
1713324649796832128,20.422186,0.36151987
1724227166580670592,-46.40203,1.653977
1726755695430658048,,
1763076795040802176,-76.692795,1.3184404
1769858750262390656,,
1769862912086877952,-13.628211,8.9674015
1794881818140679552,19.005848,0.32398772
1800709951323849216,,
1809641490450893184,,
1825560185456945024,-29.50485,0.4964058
1831754902663170688,-15.688328,2.0353024
1838008989215508224,,
1857124346769517824,,
1863974029328627840,,
1876149226515536512,,
1881204304238716032,,
1892968971280339840,-9.211668,0.44751483
1895697138806053504,-26.75746,2.3105123
1903470101897334400,,
1904151661668231168,,
1909041121157722368,5.648547,0.4606106
1975086688702995584,,
2001390923854704000,,
2002474561278258688,-54.145447,1.5539542
2007327221494569344,-19.148066,1.0256072
2021891902306477568,,
2039894721542257152,-22.164204,0.2798465
2047825911246397824,,
2048743213172069760,-18.101772,1.9836388
2052087549582550528,-96.367195,6.832491
2065535813733429888,-4.554764,4.648238
2086616161764928512,,
2093837449190035456,,
2107206720308010624,-42.880985,1.6430962
2107989710021928448,-16.875937,0.32985926
2115446804041391616,,
2118288491844170624,-26.144617,3.076622
2126215627087009280,,
2127209031540974720,19.830946,0.46339095
2127602214327920128,,
2137314269254590848,-16.346153,6.5083914
2138009607279594240,-11.154925,1.4948237
2138781425783151744,,
2148544028182804992,,
2149098143386701184,,
2152067103955876224,7.324781,2.9263175
2155931509371270272,-11.107161,11.120413
2157634171846563712,,
2187273294481108224,-35.36562,3.8370688
2188644041884628480,-11.279997,13.901941
2191624405597056640,,
2222093041025581312,-22.148169,6.0030637
2223189563357866752,-14.093867,1.5604131
2225106420142671616,-62.839603,2.5368834
2238856676338793088,-15.355555,0.31462514
2260742661446539648,-5.5000935,0.5573085
2267627837620688000,-9.889507,23.032104
2281284940269252992,6.8051486,9.111726
2284938063354560640,,
2301476474879226752,7.677668,9.64436
2315020052951545472,0.29907623,0.3066917
2322162721003354880,8.824042,3.7500882
2327028231755152256,,
2330654554246361216,-6.2782955,0.46706167
2361914288302592896,,
2366969228584436224,-10.604855,0.4351683
2381862010502950528,6.2106156,7.561429
2402744897410963200,,
2413942495627225600,,
2431129168039245440,-3.5617461,1.4351703
2431465481158014848,44.65004,6.2432675
2439582453951364992,,
2443349037190740096,,
2478077382536204416,-13.978721,0.4585216
2486041832450955776,46.690372,0.15348482
2503486237260942336,,
2511923992571809024,,
2534003977059099392,34.191082,0.16687243
16426806798453632,-7.214052,2.6216717
18711282723335552,,
20388317128915072,,
213064192162260864,-20.61023,3.2259743
215960885607384448,,
218243780985405824,,
246962307442810368,,
1577561936161172352,,
1585338880687817984,,
1600636836937743744,-17.557434,2.0125144
1638761921594413568,-28.72706,5.854738
1641186069856732800,13.827998,9.199538
1651641046751252096,,
1669427747569451392,-3.1347585,1.5154496
1703010680972539008,-47.808697,4.3895607
1710187910626396032,,
1723903424828890368,,
1728335457417524224,15.505592,0.27115703
1730820834732849792,,
1732916400815615232,5.5655065,1.8162098
1736692394329018240,,
1750933445025609600,12.959011,0.33549514
1766317429468628864,,
1784538673602449408,,
1792836138101805056,-16.921623,0.6574593
1793409258537618432,14.717024,4.451861
1804228800851147776,16.635723,8.027763
1819217613945229952,,
1837238991784208384,,
1850020092892878720,,
1875741930472284672,-12.134875,0.15725882
1881680014816838016,-23.230928,5.4112544
1886638640459918080,,
1898980722904702976,,
1903845447678902784,,
1921895580316644864,-23.598522,0.16123557
1933567411643334528,-17.741032,1.3040342
1933725157202528128,,
1970965890925831424,-15.616094,7.2130766
1982780933627589376,,
1995448540233453440,,
2001977616383611648,-35.593395,1.5316054
2006078622943549440,,
2010645375776770304,,
2020837264488052864,-13.059506,0.29463723
2024089306314507136,,
2029677578471477632,,
2036012410403507840,,
2036511932275626112,,
2056151752566634496,,
2057071429629045376,,
2064054634127389952,,
2093759864900244224,-39.92158,1.5892028
2098461445338686208,,
2108994594933106048,-25.638416,2.9757345
2121726252386833280,-9.080295,0.58954465
2138512599488604416,-41.756638,1.4855844
2147038792468080384,-19.961924,0.69713694
2153012920177526144,,
2167952126408626944,,
2172939270636674688,,
2192916400476058752,-1.0858306,1.8264381
2226008023975538944,-23.442999,6.7458816
2226104604902281344,-13.999027,0.5719668
2240836067853439232,,
2253234852454881280,,
2264641426599813632,55.23318,1.8837924
2266566465302028928,,
2270377544403224192,,
2288796563191130752,-5.342804,4.3521566
2292019541009229696,,
2303527231567202560,,
2306667647230192128,23.998169,0.16981159
2316855515814976896,,
2323358371178839168,,
2336052885756489216,,
2337747160160385792,,
2343822172357414272,13.161988,2.8378925
2367521625803196288,,
2382276114070168320,,
2416879596127111424,,
2426961709731745024,36.735203,3.503317
2430841989345607552,16.775099,12.699819
2440179282606595328,-9.375383,2.9149737
2441799825307479168,22.801495,2.5938995
2462792315484608000,,
2465208904603574016,21.899004,0.9273391
2507707438493917696,25.583647,5.977643
2511818340671438976,5.5979166,1.9549171
2539811391318668800,,
2540555863770173696,7.7462573,0.42933187
23840470107102464,,
24078342575670656,,
179560457953376640,,
183138711172384256,,
198027271140075136,-1.4925411,1.8439478
209304034194024832,,
219428367324180352,,
238609455049931904,59.628605,1.7923677
253736604744731648,11.869578,0.4184067
1583002147896863360,2.7212875,0.12726441
1588270938897733888,-95.64094,6.8103757
1590518405088802816,,
1595518129273876864,,
1611374220817708416,-6.6503334,0.8193893
1613515897669936384,,
1633129428467485952,,
1681024910887718144,,
1681875731024076160,4.117719,5.0925026
1689892545180601088,6.061787,2.8546937
1696660893947163904,26.456339,0.23828563
1702088804896925184,,
1703111866106802560,,
1720879840867958272,7.157978,0.661564
1721492470707308544,,
1726652105115339648,-24.459644,0.46876326
1756412620704297472,8.445263,5.583391
1764304949528405632,,
1766826194114207360,-11.30217,1.1882383
1779329569763122944,-13.187843,0.6498196
1788085874208303616,,
1795096287331324928,5.1362505,2.0294702
1817300271823935616,,
1818367279136243840,,
1820400589701569152,-44.968575,5.039395
1823509252667511296,-23.543903,6.1488376
1831946385178961152,,
1833411175190358656,,
1835089652725778560,-21.697693,1.6191134
1844032186929100928,-51.047157,4.4104147
1845552296117211776,,
1848830490030610176,,
1849855166148252544,13.059203,2.8516462
1856158421494882176,27.286407,7.789655
1858623359075891968,-6.0719957,0.2689429
1867079977878093952,,
1891707968882360320,,
1914869323057975168,0.46045858,3.5164454
1919316881951250048,,
1930728506979020672,-28.92538,0.64832324
1935295225446530176,,
1956222986173676032,,
1957114312144648704,-3.901553,1.8198935
1959987473470435072,,
1962799543178303744,-12.181811,4.9502177
1967515898307025536,,
1969985710668480256,,
1977417206682312704,3.2434688,1.987296
2001963563250813952,,
2006581748299743872,17.372944,0.1701702
2040031503359152512,-12.074161,0.7879976
2051725947690612096,,
2064620539017947008,-38.259018,6.7057137
2072757298734730496,,
2079408347642100352,,
2080422720138489344,-8.32197,1.8538462
2084572311384460800,-31.092604,0.7774702
2089023989144513408,,
2117801030236498048,,
2144643167086760448,,
2149412264411384960,,
2156333243432440320,13.635549,0.33468336
2163305762075106944,-16.241026,0.5467865
2165066595583748736,13.805733,3.905906
2172990810247923968,,
2195256367375173888,-26.92554,3.3199983
2196974487432613888,,
2215863620467241856,-19.255117,1.5669328
2259262615716342912,9.313525,0.15579994
2267826643066975744,-57.754852,2.9183123
2274448967240701568,-42.361923,4.5877843
2283795194034427776,1.9287798,1.2578901
2302447992185818880,,
2316090942916724608,7.0258102,5.682262
2323176157190918400,,
2330740560967026432,,
2336767637034140288,-7.405081,0.7102246
2355201052553085440,35.187927,3.3435133
2388862944634529792,,
2393029303429955200,,
2393056859940080896,,
2396881442417828736,,
2411658535097821568,2.8359635,6.9243245
2411977771427033600,39.98179,9.369303
2413511109111128320,,
2413732901222409216,7.43259,6.5619154
2418400980918073984,,
2439529161997008640,,
2456083168547787136,,
2468096050339155840,,
2476036349653771648,-10.164113,0.35634023
2502834609118127872,,
2508290557613898624,,
2522681339459727488,,
2542432627040561920,,
19693185261940096,,
165400977276070016,,
166587938734739456,,
200367822159527296,75.9489,1.4604714
207656519099698432,-17.839796,4.5311604
227357877684857088,-66.48453,0.40287286
230247600399745920,,
233298951330235520,-24.839108,1.153595
251067540268446208,30.98687,3.0959578
253517905011584256,,
1569441080718120192,,
1592422037673731968,,
1595020565902556672,-31.56297,0.6700459
1610211551695435776,,
1629364533151187712,,
1640515161604437888,,
1648607945142103936,,
1649456282786193152,,
1659343095638609024,,
1660315682393198976,,
1673737523912969856,,
1681859856824919552,-30.630226,5.368085
1688231251830356096,-19.40482,3.7357635
1689240672223915904,,
1716774470608578944,,
1717665659142919296,-29.915274,8.010111
1720212128072435072,-22.607677,4.1565228
1721980791308698880,12.393736,0.9205903
1729001967623002752,,
1737331691619440768,-41.253128,1.7299744
1742431986759296768,,
1748817160020646784,,
1749622655367370496,-2.5164247,3.0585527
1756676567918904704,,
1760515581491611904,,
1761105061454748160,26.541279,0.33647546
1766164429848621952,9.274454,0.48801416
1771842131800755968,,
1776275465763534464,,
1779898768892990208,-11.763545,0.47399685
1787683727830825856,-42.419636,1.8356043
1793572746468562048,,
1803799677783404672,,
1815742744881249536,-0.70857054,0.2028571
1841285950475553152,,
1855910211052222592,-27.53494,5.7607036
1863073975987808000,,
1875431077919202048,-50.72096,5.885613
1895978098386042880,-32.34224,0.21954224
1902773453907469696,20.069948,0.5072299
1910890430994366720,-60.946697,0.20012534
1913422945574669440,-1.2372253,3.027199
1928174272747379456,-19.691257,0.14637366
1933936087336894976,-33.132187,0.59918135
1959959126685874432,,
1960701640634431232,,
1967275655017511680,,
1986337578868611968,,
1989843543497476480,-10.200361,8.211782
1995311586617449728,-16.811483,1.7419796
2005527355300435456,,
2023375968096780416,-32.260944,1.2547544
2035939675141121152,,
2052736600733320448,,
2059977129645694336,-39.868595,1.4886141
2103945603180860032,,
2109528098591571712,-6.277304,0.5364398
2110097302016491008,-36.483845,3.632025
2125164214795634048,,
2137361509595165952,,
2145601803786858624,-9.725815,5.9539714
2147131774216712320,-29.065042,4.3426104
2167129829154964352,-18.354858,0.11717475
2168406804527104640,,
2200856729856585216,,
2239923168257568512,-15.169515,4.0293865
2252065831076825984,,
2266786779943673088,-8.322763,1.8181444
2268812389599636736,-11.324995,0.23019433
2271144281965369600,-52.129696,3.6458933
2271489425536735872,-0.25554946,7.292609
2274507069558258432,,
2274765111193121664,-37.912464,4.165701
2278353672331628544,-23.761438,1.7687994
2286107290891539840,-34.730904,0.35443074
2289452937273359232,-30.015055,5.361479
2293865036916049408,,
2299479040209302016,-0.6038656,9.085825
2306969360092884608,,
2307624909541212544,21.714375,1.9533739
2307625695520574848,,
2307920128413534080,-4.4655633,5.342472
2334545730193689600,31.914564,0.26878542
2344891172537763968,,
2357598468938317568,,
2365377719862967936,11.957458,0.19449043
2368396978793487360,9.058198,1.811532
2394715198352621952,0.068766356,1.6133659
2413881541450524672,38.64639,4.8978653
2414292690080497664,,
2420383194223975296,-1.7224277,6.639055
2434378740295003520,,
2441483303397892736,6.071402,0.6002777
2460760108758654336,,
2460835257801838848,-43.47334,4.133434
2480831006331981184,,
2486388560866377728,-38.46038,0.22639562
2526711741067272064,,
19247814333262720,,
197384808456036224,,
217423480886758656,,
250858048943327104,-17.923058,0.46719185
1565303515383235328,,
1567490134774588800,,
1567772984140270336,,
1578973468572993280,-13.718838,0.22277267
1580749695247788672,,
1589968378693536640,,
1596459242507856000,,
1603370085405580928,,
1613297919489833344,1.04782,0.4132467
1631815065395291392,,
1634204235443758848,,
1634315496572685568,-3.9597788,1.9438107
1642769366600075392,,
1659278563754936704,,
1660083822878738816,-58.104355,3.7140696
1691930489982569856,,
1698304805565182336,-36.92962,1.5053984
1707918660360846976,24.570848,4.1095977
1713435356873923200,-45.600212,5.3815923
1737075642850176000,10.155795,3.227659
1748069938790988032,,
1759647040316068864,-3.036668,0.5159686
1783530838052871808,,
1800372092014308736,,
1827167667128656640,-111.472176,6.893796
1847923667817802112,,
1869014293713515904,-6.720455,2.5819159
1869795565444158976,,
1872821318366150272,,
1884102097197825024,,
1900013198682898560,-8.235403,0.5136135
1907711261843670400,-16.991552,4.4591765
1909075957635413504,,
1911192727972709760,-15.773899,1.0529397
1912050278322848000,-14.6737795,2.3847983
1912202045287007232,2.7833462,2.0337567
1931996037727291392,,
1939308168011268224,22.35602,1.8064495
1942430781034144128,-12.410055,2.02924
1951107439607081344,-27.283772,0.20844285
1952574493057277056,,
1952608406119174528,,
1965012443475404672,,
1977207337394804736,,
1979305995861082240,,
1980511296814315776,,
1980703578219447424,-45.772396,1.2834891
1986729967080733184,,
1999555701500980992,,
2002304136975809664,-43.636463,3.571835
2004894861254564224,,
2014550634918137216,-19.228874,1.7909886
2052667919917572096,,
2053240524958351360,,
2061687557415149056,,
2075230723163681536,-31.17702,0.83518046
2081773745056262912,,
2088269968986485888,,
2094877170572983680,,
2105963035218958976,-60.611,1.0421727
2107155004604188672,,
2110624479185852928,,
2115192022284944256,-60.17019,0.38402802
2122637330913500160,,
2125491907912635008,-55.54019,2.316408
2141858104134390400,,
2142710878480446080,,
2154196578805401472,,
2157580433215644288,,
2160515579505290112,,
2203199956630488064,,
2237086084663079040,,
2240410148829642624,,
2272881540401387392,,
2275993261384535680,,
2290402090686039168,-31.88251,2.3300931
2298434469802930432,,
2302404939432966016,,
2318446268622168192,-28.254944,5.5848236
2322793187842494976,-10.044034,1.0657393
2342152220353390208,15.690534,1.9128476
2359099366733931264,,
2359384453778663680,111.848236,5.9947686
2376772955294340992,4.553896,0.18975982
2379201158004269312,-0.33956558,2.3654137
2408844575604631552,52.554756,9.149774
2430294290820817536,,
2434159727027561728,-10.893257,1.4763838
2500336312541375104,,
2505002944832247808,9.186549,0.9398543
2506224914567685760,,
2514277020470010112,,
2518936132273083008,21.338795,3.7306635
2528308197590399616,,
20426078481419136,,
25172322285783040,9.135452,0.49524772
162725934205592960,,
192316064149303168,-28.958675,1.4026431
208255920438434176,,
217374105942790784,,
1587887518577269248,,
1592629746587539840,2.1203718,9.692193
1594147725469406464,-23.809563,9.281795
1603484194096937472,-13.010904,0.32650304
1615421140866969600,,
1635871060712341888,,
1638548204021761664,-26.305294,5.8837795
1639207975422444672,,
1652667410791411200,,
1655504185150540672,-53.779125,1.310054
1688293511676041728,-10.405771,0.2607823
1730672843043315072,,
1735901643607759488,11.878222,0.81492966
1736578496090790528,,
1744903066127593728,,
1754139341760246144,,
1755954055638286208,-48.603603,4.6449823
1773007446622707328,-30.307085,1.576305
1784717657775629440,,
1790543175321675008,,
1805006602249152640,,
1813125735408791040,,
1814535446755554944,,
1827808789807983232,-27.530722,2.6106155
1841574228683232128,-30.118248,6.1322126
1841582917400132864,,
1854877529113826688,-6.035,1.3772194
1890378491822617856,2.573491,1.829042
1894038697312008320,12.062265,2.6330905
1895733246593511296,,
1896890826178065536,,
1933207940060389376,-7.3550315,0.22394833
1966671365997413120,,
1989474412525515904,,
1994417649302839168,,
2003667767606764032,,
2014124642885124096,-37.924442,0.6700214
2016189938039645440,,
2017104800431912832,,
2026069324886794624,,
2062283217823775744,-17.512684,0.4440537
2064284054100289408,-36.041264,0.9938885
2073667316395816320,,
2081756977503996288,,
2093032915916944128,-18.209452,4.6455727
2097147906901420544,-26.640509,0.5963981
2103502426975517184,-51.16698,0.71743715
2121710687425233792,,
2122264497688525952,,
2130795019997378048,,
2138961505173850240,,
2140238970182740736,-18.4191,1.5868341
2146923485483246080,-12.925792,1.729991
2149929034876404224,-14.927337,0.88296765
2155913436148781056,,
2160590999131198592,,
2162373204412993792,-13.109279,1.3419152
2171011483162514048,2.4863029,1.5621177
2183289695140759424,-23.244926,0.4439268
2185083715854536320,-11.264318,0.50343156
2204172238452966272,-0.6060365,0.12077342
2205790165505947392,,
2206080440876337664,,
2213658992270676352,,
2223188910522867840,,
2234861325962717568,,
2247539446645838976,,
2248577286842001408,-65.68662,1.2437763
2250793142071889152,-43.443787,7.120843
2250963948626955136,-6.831239,2.041033
2257888397981137408,,
2265481694001282816,,
2277707266869645824,,
2282351878864732288,,
2293260408600863232,,
2294105417645961856,-28.496725,3.6717641
2294170838587572736,-40.740788,0.6055804
2295825118255127040,,
2304450305938600064,,
2306016736347250688,,
2307037937835609856,32.5022,0.5592276
2330432285393921408,,
2336787015926880000,-5.401518,0.3351422
2344085363657769344,,
2365285463965480448,16.428648,0.1796646
2387542048917028224,,
2395182903111198336,34.905273,1.0423131
2419526502867280896,-2.5383735,2.8865643
2444398486680123776,,
2446254664171250688,,
2459083873217831296,,
2514834846530100992,,
2517771234063151360,9.813791,1.5727332
161790868285825920,3.4656763,0.52967674
202011523325202816,6.524441,5.3550944
227436664564651648,27.640692,0.21447673
247074973030462208,,
1575509800787044096,-48.40477,1.0471767
1587969775790972416,,
1591730002478860672,,
1602084584513760128,,
1606153739609403520,-22.009281,0.30691952
1615509003013578240,-21.806276,0.7348051
1651784846551331200,-47.595936,18.88157
1651999178308846080,,
1669121018185631616,-21.729567,0.28864998
1677757888179663872,-37.2845,2.799763
1679507073740458496,-2.4837365,9.562837
1689160987694959488,,
1694363399977060864,-26.253345,0.12937179
1695553277717146112,,
1698514709207109888,,
1699050137009974144,,
1700431157974631040,,
1718835264636936576,-15.726615,2.1502979
1722321266253083776,-22.883432,0.39937735
1725442573605148672,,
1726770680572346368,,
1748276750056562944,,
1758942764462242816,,
1764853846348895232,-26.466127,0.3503157
1772065783633045760,-26.719227,4.401194
1777232320052167808,-12.708571,2.599586
1782196718131028864,,
1793336420188025728,,
1803336714670003840,,
1811601915371388800,-34.79264,1.4340509
1841984415241109248,-38.981552,0.31322303
1854266441164478720,2.2811859,2.977152
1874965739686844032,-71.562546,1.5887076
1878657835309002368,,
1911106416309693952,,
1919903535827752704,,
1930213454498908416,-0.30043742,0.46892843
1932071835310674816,42.032482,1.539848
1948829698189462400,,
1951343177470530048,,
1951525047868234240,,
1972878727615561344,,
1981065729863365120,,
1999771068332466048,,
2001098144525024768,,
2002003832862276864,-9.785646,0.32361048
2036188199132216320,-56.921246,0.5662228
2046031714418116608,,
2049033930917993344,-73.14514,0.12764457
2064280377608263808,-49.83379,3.3986807
2078246683548844032,-15.146483,0.13846742
2099631360072133760,-12.690437,3.7153947
2101236951987505920,,
2122524081216153856,,
2128967395452849536,-2.8732727,3.0450308
2134546588031136512,,
2138287027807282304,,
2142368311889141248,,
2152388157055068928,-46.35866,4.2190313
2182996984525174400,,
2184664664486818688,,
2185079459552942976,,
2204031741483372800,12.177498,2.3977456
2223673485911053824,-39.386158,4.9963565
2230003614871415168,-12.279659,6.898284
2243821761610321280,,
2251771746077380096,,
2266065496020725120,,
2275852459474001664,,
2286746248882930304,-13.008885,0.4098404
2319900166591625472,,
2336777562702972544,-3.0834444,0.3119717
2355002728143236992,,
2355399961078789504,,
2360644597183141888,,
2380195868134830848,,
2402958683702997376,17.775887,5.403309
2405289128662066560,,
2487100494645548160,29.241297,4.7604795
2497893575661497856,23.852612,0.19542071
2506781920286326656,,
2535959217971202432,13.437223,0.4432865
2542689736666278656,,
19181637477214464,60.058117,0.42134774
190181843361179776,21.321537,0.85861236
192005963220544768,,
198406946250810368,,
230765298579587584,,
243769944155771904,,
1577113644654473728,,
1583829599115840256,,
1590797616618841216,-7.8271422,7.063553
1596271947574042624,,
1596366265055934336,,
1597442613924741504,,
1632032257597918592,11.540351,0.39481795
1648359008837841664,-18.493673,0.8006957
1656598027422451456,,
1657075589129892096,,
1674450488483650304,,
1685238651762223360,,
1698815872313701632,9.402723,1.8586477
1700196579744864384,,
1708118771477299072,-52.86665,0.23961756
1708240061354113664,-35.150734,6.346905
1719293310013094784,,
1735695549597788672,22.692022,1.1911154
1749144505248271744,,
1750545145622862080,-4.3458447,4.4113708
1785256070581434880,-13.129209,0.98630756
1785844141797780352,,
1788485855923275136,-34.07537,0.58491766
1789432879032678784,,
1797763638117137152,-16.342484,1.5656381
1800899067323713024,,
1803863247593748608,4.782362,6.834934
1827601497527434752,-55.15965,0.3481387
1835033371476960384,,
1837552867983222144,-2.0861359,2.8455052
1849522422145309312,,
1864931429077613056,,
1870328931667982592,,
1889409478481293056,-31.948074,0.5122267
1896909281654197760,,
1903830672991483648,,
1921066651627131648,-60.4545,3.0150576
1923130572392844800,,
1923600609315937280,,
1928552710906692480,-31.961628,1.0716778
1933735770062889472,,
1944225149654668928,,
1956146016059723264,,
1962762297221137792,,
1974894102364773120,,
1977051103672393216,-238.06444,1.9233489
1991824588567504384,,
1996725077535282944,,
2000937615826124928,16.43243,3.8701956
2057326550685797504,-12.077436,1.6538486
2070667646815141632,,
2072086734073019008,,
2082337412258585600,,
2092686501034917632,26.472288,4.5668545
2095475584074843264,,
2099270788977534080,-17.841293,0.14265108
2109841562483681408,,
2137699338842695552,,
2141992893089976064,,
2142952045186749184,,
2147725235617865856,-36.620777,5.5993977
2152321670961225728,,
2153380225781443328,,
2153403800859179008,-5.0491886,1.7588459
2158105651878943488,,
2168504905878253056,-7.1533203,6.9376435
2181651628976176256,,
2183420738881454336,,
2202449028854875264,-47.505875,7.512132
2203295274851447040,,
2205812263119999616,,
2213235444073873664,,
2215652548588449792,-18.732393,5.5400324
2218019865843401728,-34.828045,3.3163095
2235916685325578880,,
2251878222608705280,-32.62352,0.19673344
2254895321173232896,,
2255291798194101632,-33.169014,1.6619292
2255996069750790528,,
2258310262552133632,,
2281151074728344832,,
2284506200100794880,,
2293488724766525056,,
2303923025691064064,6.3899426,0.33214426
2373440640492131584,,
2388383007808917504,,
2389580341611798784,,
2404292356947554816,-9.048714,7.651414
2423359022444566656,21.882156,2.7961059
2433240677040663296,-14.499253,2.288103
2436629131359197824,,
2439165223648267648,41.926407,6.1221514
2482120561669567360,,
2488018651278589440,,
2496972013118796928,,
2497111097044458880,,
2497677281108553088,,
2500203890109764224,6.114958,1.7917768
2511470276521762432,-8.562049,4.64724
2529654274700364800,26.825153,1.8588382
20041554354125568,,
159471860823690368,,
168604374341639936,21.100363,0.18728727
191122235038150784,,
212990215646090496,,
215556024810930304,,
232669687078109696,-7.817137,3.0518801
1565773968920415488,-77.07203,4.676182
1570804784373886080,-0.42836666,2.3439794
1574032911856864384,,
1593350678321920640,,
1595867391719316352,,
1602423264159416960,,
1609215570255608192,,
1610214751445895552,,
1641354810530931712,,
1651300477319854336,,
